node1,node2,interaction,distance,Log2(interaction + 1),p_value,betweenness_centrality_sum_normalized,degree_centrality_sum_normalized,interaction_normalized,SSC score
B9H01_04380,B9H01_04395,63.0917,1476.0,6.002065632009725,0.004748993876156317,0.06384446404865313,0.10447761194029852,0.0001253549756856315,0.5495535191935886
B9H01_00365,B9H01_06190,63.0935,936427.0,6.002106149184466,0.004748993876156317,0.46358854692809165,0.5597014925373135,0.000125523614666374,0.293063197606245
B9H01_06040,B9H01_10060,63.1078,801433.0,6.002427995205845,0.004748993876156317,0.241604131798614,0.35074626865671643,0.00012686335768005447,0.4223456252064729
B9H01_01180,B9H01_03945,63.1099,576044.0,6.002475253261264,0.004748993876156317,0.02207873463936328,0.06716417910447761,0.0001270601031575884,0.5732779499181108
B9H01_03115,B9H01_03120,63.1111,285.0,6.002502257169346,0.004748100536450493,0.03005720330360065,0.06716417910447763,0.00012717252914475063,0.5708844542892344
B9H01_03125,B9H01_03135,63.1167,458.0,6.002628268724314,0.004745420517333024,0.004600416902764071,0.01492537313432836,0.0001276971837515066,0.5941933418623729
B9H01_08645,B9H01_08670,63.1181,3838.0,6.002659769893378,0.0047445271776272,0.021140684623593704,0.09701492537313433,0.0001278283474031956,0.5646044483399428
B9H01_00040,B9H01_00190,63.1377,13833.0,6.003100714053745,0.004741847158509731,0.10902014247131268,0.39552238805970147,0.00012966463852684147,0.4486891066961065
B9H01_00040,B9H01_00195,63.1377,14659.0,6.003100714053745,0.004741847158509731,0.10902014247131268,0.39552238805970147,0.00012966463852684147,0.4486891066961065
B9H01_00395,B9H01_09090,63.1421,371323.0,6.003199682997918,0.0047409538188039075,0.277816703425214,0.47014925373134336,0.0001300768671464352,0.3756622435998913
B9H01_01585,B9H01_02280,63.1452,134060.0,6.003269407041181,0.0047409538188039075,0.14425775311960104,0.44776119402985076,0.0001303673009466046,0.42244646277554315
B9H01_01590,B9H01_02280,63.1452,133298.0,6.003269407041181,0.0047409538188039075,0.14425775311960104,0.44776119402985076,0.0001303673009466046,0.42244646277554315
B9H01_01595,B9H01_02280,63.1452,132965.0,6.003269407041181,0.0047409538188039075,0.14425775311960104,0.44776119402985076,0.0001303673009466046,0.42244646277554315
B9H01_08650,B9H01_08670,63.146,2450.0,6.003287399795676,0.0047409538188039075,0.018327410009128426,0.09701492537313433,0.00013044225160471247,0.565449476285963
B9H01_02410,B9H01_03055,63.1478,127309.0,6.003327882672849,0.004740060479098084,0.0135965239373028,0.10447761194029852,0.00013061089058545496,0.5646300035929538
B9H01_02410,B9H01_03060,63.1478,128215.0,6.003327882672849,0.004740060479098084,0.0135965239373028,0.10447761194029852,0.00013061089058545496,0.5646300035929538
B9H01_07285,B9H01_07620,63.1573,55362.0,6.003541523485467,0.004737380459980615,0.013185525791219175,0.08955223880597016,0.00013150092965048734,0.5692312709927034
B9H01_07285,B9H01_07625,63.1573,55889.0,6.003541523485467,0.004737380459980615,0.013185525791219175,0.08955223880597016,0.00013150092965048734,0.5692312709927034
B9H01_04460,B9H01_05125,63.1587,142876.0,6.00357300472019,0.004736487120274791,0.05262400321328828,0.16417910447761191,0.0001316320933021772,0.5350117205300507
B9H01_03880,B9H01_03890,63.164,1226.0,6.003692177457688,0.004733807101157322,0.03324234092311647,0.10447761194029852,0.00013212864141214174,0.5587368655975403
B9H01_03885,B9H01_03890,63.164,247.0,6.003692177457688,0.004733807101157322,0.03324234092311647,0.10447761194029852,0.00013212864141214174,0.5587368655975403
B9H01_01580,B9H01_01585,63.2068,124.0,6.004654192963364,0.004732020421745675,0.17758369436341906,0.4776119402985075,0.0001361385016209202,0.40349576500207035
B9H01_01580,B9H01_01590,63.2068,1090.0,6.004654192963364,0.004732020421745675,0.17758369436341906,0.4776119402985075,0.0001361385016209202,0.40349576500207035
B9H01_01580,B9H01_01595,63.2068,1885.0,6.004654192963364,0.004732020421745675,0.17758369436341906,0.4776119402985075,0.0001361385016209202,0.40349576500207035
B9H01_07775,B9H01_08985,63.2083,235556.0,6.004687896827807,0.004726660383510736,0.10793447342267114,0.373134328358209,0.000136279034104873,0.4557338710793779
B9H01_07780,B9H01_08985,63.2083,234805.0,6.004687896827807,0.004726660383510736,0.10793447342267114,0.373134328358209,0.000136279034104873,0.4557338710793779
B9H01_07785,B9H01_08985,63.2083,234301.0,6.004687896827807,0.004726660383510736,0.10793447342267114,0.373134328358209,0.000136279034104873,0.4557338710793779
B9H01_04350,B9H01_05330,63.2134,198625.0,6.004802484077663,0.004724873704099089,0.0595998033678022,0.17164179104477612,0.0001367568445503108,0.5306822244140467
B9H01_09085,B9H01_09110,63.2147,3538.0,6.00483169113676,0.004723980364393266,0.017502039287979693,0.05970149253731344,0.00013687863936973684,0.57689369190816
B9H01_09085,B9H01_09115,63.2147,3950.0,6.00483169113676,0.004723980364393266,0.017502039287979693,0.05970149253731344,0.00013687863936973684,0.57689369190816
B9H01_02670,B9H01_02690,63.218,3483.0,6.004905829477478,0.004723980364393266,0.014629024737687995,0.08208955223880597,0.00013718781083443213,0.5710393020313855
B9H01_00005,B9H01_10495,63.225,6871.0,6.005063080013454,0.00471951366586415,0.04327310125031373,0.35074626865671643,0.0001378436290928771,0.4818493264795281
B9H01_00010,B9H01_10495,63.225,8398.0,6.005063080013454,0.00471951366586415,0.04327310125031373,0.35074626865671643,0.0001378436290928771,0.4818493264795281
B9H01_07160,B9H01_07445,63.2338,49607.0,6.005260742086892,0.00471683364674668,0.016786869280296483,0.06716417910447763,0.0001386680863320654,0.5748701527191006
B9H01_05110,B9H01_05130,63.237,2094.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05110,B9H01_05135,63.237,2373.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05110,B9H01_05140,63.237,3198.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05115,B9H01_05130,63.237,1912.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05115,B9H01_05135,63.237,2191.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05115,B9H01_05140,63.237,3016.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05120,B9H01_05130,63.237,1122.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05120,B9H01_05135,63.237,1401.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05120,B9H01_05140,63.237,2226.0,6.005332612490623,0.004711473608511741,0.010777311946380971,0.08208955223880597,0.0001389678889644969,0.5721955279000297
B9H01_05160,B9H01_05180,63.24,4053.0,6.00539998774259,0.004711473608511741,0.016022613804367484,0.0746268656716418,0.0001392489539324025,0.5728608557387701
B9H01_05165,B9H01_05180,63.24,3459.0,6.00539998774259,0.004711473608511741,0.014004467911465944,0.06716417910447763,0.0001392489539324025,0.5757051054767898
B9H01_00720,B9H01_02345,63.2531,345686.0,6.005694156146981,0.004709686929100094,0.3078225610637842,0.42537313432835827,0.00014047627095892072,0.3800974818907409
B9H01_00725,B9H01_02345,63.2531,345246.0,6.005694156146981,0.004709686929100094,0.3078225610637842,0.42537313432835827,0.00014047627095892072,0.3800974818907409
B9H01_04220,B9H01_04560,63.2815,62386.0,6.006331689384381,0.004709686929100094,0.21744500707343242,0.3805970149253731,0.0001431370193217549,0.42064464820808706
B9H01_09075,B9H01_09095,63.2867,3242.0,6.006448390313798,0.004707900249688448,0.09603785286247835,0.08955223880597016,0.00014362419859945737,0.5443804221789051
B9H01_09075,B9H01_09100,63.2867,3656.0,6.006448390313798,0.004707900249688448,0.09603785286247835,0.08955223880597016,0.00014362419859945737,0.5443804221789051
B9H01_09075,B9H01_09105,63.2867,4088.0,6.006448390313798,0.004707900249688448,0.09603785286247835,0.08955223880597016,0.00014362419859945737,0.5443804221789051
B9H01_09120,B9H01_09180,63.3072,10645.0,6.006908369342177,0.004703433551159332,0.0328543251197388,0.05223880597014925,0.00014554480921347406,0.574530278596719
B9H01_09125,B9H01_09180,63.3072,10127.0,6.006908369342177,0.004703433551159332,0.0328543251197388,0.05223880597014925,0.00014554480921347406,0.574530278596719
B9H01_07775,B9H01_10470,63.3313,551633.0,6.0074489376929,0.004703433551159332,0.136300950132269,0.6417910447761194,0.00014780269778897747,0.3666315226065991
B9H01_07780,B9H01_10470,63.3313,550882.0,6.0074489376929,0.004703433551159332,0.136300950132269,0.6417910447761194,0.00014780269778897747,0.3666315226065991
B9H01_07785,B9H01_10470,63.3313,550378.0,6.0074489376929,0.004703433551159332,0.136300950132269,0.6417910447761194,0.00014780269778897747,0.3666315226065991
B9H01_05835,B9H01_09565,63.3329,741734.0,6.007484818879206,0.004700753532041862,0.26877301983762536,0.6119402985074628,0.00014795259910519408,0.33584518553611564
B9H01_05840,B9H01_09565,63.3329,740748.0,6.007484818879206,0.004700753532041862,0.26877301983762536,0.6119402985074628,0.00014795259910519408,0.33584518553611564
B9H01_02960,B9H01_07080,63.3344,831710.0,6.0075184566809074,0.004699860192336039,0.301610586062787,0.5074626865671642,0.000148093131589146,0.3573372554636503
B9H01_02965,B9H01_07080,63.3344,831387.0,6.0075184566809074,0.004699860192336039,0.301610586062787,0.5074626865671642,0.000148093131589146,0.3573372554636503
B9H01_04805,B9H01_05515,63.3376,128922.0,6.007590214703349,0.004699860192336039,0.09380128281089796,0.19402985074626866,0.00014839293422157836,0.5137100171065387
B9H01_05185,B9H01_05195,63.344,801.0,6.00773372004163,0.004698966852630215,0.019742957919960318,0.10447761194029852,0.0001489925394864422,0.562793426057717
B9H01_03820,B9H01_07225,63.3534,680381.0,6.007944467631068,0.004698073512924392,0.31677053373100506,0.6567164179104478,0.00014987320971921163,0.30801386379145185
B9H01_03820,B9H01_07230,63.3534,680599.0,6.007944467631068,0.004698073512924392,0.31677053373100506,0.6567164179104478,0.00014987320971921163,0.30801386379145185
B9H01_03825,B9H01_07225,63.3534,679126.0,6.007944467631068,0.004698073512924392,0.31677053373100506,0.6567164179104478,0.00014987320971921163,0.30801386379145185
B9H01_03825,B9H01_07230,63.3534,679344.0,6.007944467631068,0.004698073512924392,0.31677053373100506,0.6567164179104478,0.00014987320971921163,0.30801386379145185
B9H01_00030,B9H01_10420,63.3756,27234.0,6.0084420684859685,0.004698073512924392,0.008025718511463628,0.4776119402985075,0.00015195309048170787,0.4543694835932013
B9H01_09995,B9H01_10030,63.4037,4113.0,6.009071668604814,0.004698073512924392,0.011964299893612435,0.01492537313432836,0.0001545857323477515,0.5919949323845569
B9H01_04770,B9H01_04865,63.4073,17960.0,6.009152309266691,0.004696286833512746,0.5124090120311473,0.5447761194029851,0.00015492301030923736,0.282906429773884
B9H01_04770,B9H01_04870,63.4073,18861.0,6.009152309266691,0.004696286833512746,0.5124090120311473,0.5447761194029851,0.00015492301030923736,0.282906429773884
B9H01_07115,B9H01_07145,63.4246,3290.0,6.009539769582924,0.004692713474689453,0.010948678748544249,0.10447761194029852,0.00015654381829082343,0.5654347303206634
B9H01_07120,B9H01_07145,63.4246,2812.0,6.009539769582924,0.004692713474689453,0.010948678748544249,0.10447761194029852,0.00015654381829082343,0.5654347303206634
B9H01_07125,B9H01_07145,63.4246,2531.0,6.009539769582924,0.004692713474689453,0.010948678748544249,0.10447761194029852,0.00015654381829082343,0.5654347303206634
B9H01_07130,B9H01_07145,63.4246,2421.0,6.009539769582924,0.004692713474689453,0.010948678748544249,0.10447761194029852,0.00015654381829082343,0.5654347303206634
B9H01_00920,B9H01_00925,63.4273,366.0,6.009600230881685,0.0046900334555719835,0.022767796359158203,0.01492537313432836,0.00015679677676193847,0.5887547678626588
B9H01_10115,B9H01_10265,63.4283,26042.0,6.009622623312296,0.004688246776160337,0.10708799198707274,0.18656716417910452,0.0001568904650845731,0.5119662093361805
B9H01_02950,B9H01_06610,63.4346,734311.0,6.0097636876336,0.004688246776160337,0.01105271759987372,0.10447761194029852,0.00015748070151717398,0.5654038934185552
B9H01_02955,B9H01_06610,63.4346,734089.0,6.0097636876336,0.004688246776160337,0.01105271759987372,0.10447761194029852,0.00015748070151717398,0.5654038934185552
B9H01_09485,B9H01_09490,63.4373,113.0,6.009824139549199,0.004688246776160337,0.05928039642940458,0.06716417910447761,0.00015773365998828816,0.5621297208038307
B9H01_00845,B9H01_10100,63.4383,216985.0,6.009846528504764,0.004688246776160337,0.7169666888757341,0.7313432835820894,0.00015782734831092278,0.16557013920197727
B9H01_10370,B9H01_10485,63.4623,20888.0,6.010383759229547,0.00468646009674869,0.013034314618990125,0.4402985074626867,0.00016007586805416238,0.4640641837227187
B9H01_05170,B9H01_05180,63.4633,1727.0,6.010406139502215,0.004684673417337044,0.01344909508526914,0.05970149253731344,0.00016016955637679787,0.578118891535776
B9H01_02995,B9H01_03010,63.4689,2911.0,6.010531462613649,0.00468378007763122,0.022537539181518084,0.11940298507462686,0.00016069421098355383,0.5574821204075499
B9H01_03000,B9H01_03010,63.4689,2568.0,6.010531462613649,0.00468378007763122,0.022537539181518084,0.11940298507462686,0.00016069421098355383,0.5574821204075499
B9H01_02815,B9H01_02835,63.4818,2886.0,6.010820111936058,0.004681993398219574,0.02159997506229199,0.12686567164179102,0.0001619027903455453,0.5555250671049132
B9H01_02815,B9H01_02840,63.4818,3725.0,6.010820111936058,0.004681993398219574,0.02159997506229199,0.12686567164179102,0.0001619027903455453,0.5555250671049132
B9H01_06640,B9H01_07265,63.4858,123934.0,6.0109096038730305,0.004680206718807927,0.23887207960207715,0.4104477611940299,0.00016227754363608553,0.4052689587786223
B9H01_06645,B9H01_07265,63.4858,123032.0,6.0109096038730305,0.004680206718807927,0.23887207960207715,0.4104477611940299,0.00016227754363608553,0.4052689587786223
B9H01_05335,B9H01_05640,63.4916,49300.0,6.011039357321973,0.004678420039396281,0.3803535720697572,0.6940298507462687,0.00016282093590736825,0.2777501015295552
B9H01_05340,B9H01_05640,63.4916,48726.0,6.011039357321973,0.004678420039396281,0.3803535720697572,0.6940298507462687,0.00016282093590736825,0.2777501015295552
B9H01_06460,B9H01_06465,63.515,46.0,6.011562726891081,0.0046766333599846345,0.03762245636228261,0.11194029850746269,0.0001650132426570276,0.5551971788361393
B9H01_06460,B9H01_06470,63.515,943.0,6.011562726891081,0.0046766333599846345,0.03762245636228261,0.11194029850746269,0.0001650132426570276,0.5551971788361393
B9H01_02800,B9H01_02830,63.5216,4838.0,6.011710309627734,0.0046748466805729885,0.016348501970227233,0.11194029850746269,0.00016563158558641818,0.5615796124909276
B9H01_03890,B9H01_03895,63.533,359.0,6.011965189709636,0.0046748466805729885,0.050257507110859675,0.10447761194029852,0.00016669963246445773,0.5536461441376384
B9H01_04455,B9H01_08080,63.5338,712428.0,6.011983074340427,0.004673953340867165,0.16860075181573328,0.30597014925373134,0.0001667745831225656,0.4576954395124096
B9H01_09850,B9H01_09945,63.552,22685.0,6.012389889806081,0.004672166661455518,0.0039711650880510105,0.05970149253731344,0.00016847971059452248,0.5809655945966284
B9H01_09850,B9H01_09950,63.552,23628.0,6.012389889806081,0.004672166661455518,0.0039711650880510105,0.05970149253731344,0.00016847971059452248,0.5809655945966284
B9H01_05080,B9H01_05100,63.5522,2349.0,6.012394359668536,0.004672166661455518,0.018441044701583347,0.10447761194029852,0.00016849844825904924,0.563191802386739
B9H01_05600,B9H01_05610,63.5541,1847.0,6.012436822671161,0.004672166661455518,0.020461224377476172,0.08208955223880597,0.00016867645607205554,0.5693022375975442
B9H01_05245,B9H01_06515,63.5553,246757.0,6.012463640765724,0.0046712733217496956,0.02531911016018623,0.11940298507462686,0.00016878888205921865,0.5566508869823797
B9H01_03045,B9H01_06055,63.5608,603190.0,6.0125865506542615,0.0046712733217496956,0.00516469803063036,0.05970149253731344,0.0001693041678337108,0.5806078644967504
B9H01_03045,B9H01_06060,63.5608,603345.0,6.0125865506542615,0.0046712733217496956,0.00516469803063036,0.05970149253731344,0.0001693041678337108,0.5806078644967504
B9H01_00235,B9H01_10400,63.5665,57310.0,6.012713918944908,0.0046712733217496956,0.09145320523236822,0.5149253731343283,0.0001698381912727297,0.41815436176650017
B9H01_00235,B9H01_10405,63.5665,56842.0,6.012713918944908,0.0046712733217496956,0.09145320523236822,0.5149253731343283,0.0001698381912727297,0.41815436176650017
B9H01_03105,B9H01_03115,63.5699,967.0,6.012789887659231,0.004670379982043872,0.020802081558481223,0.08955223880597016,0.0001701567315696888,0.5669617665832923
B9H01_04590,B9H01_05665,63.5934,210102.0,6.013314856188759,0.004669486642338049,0.14100762816665321,0.31343283582089554,0.00017235840715161196,0.46373680416659596
B9H01_04590,B9H01_05670,63.5934,211409.0,6.013314856188759,0.004669486642338049,0.1495858663981624,0.3208955223880597,0.00017235840715161196,0.458924526726994
B9H01_06650,B9H01_07775,63.6109,207336.0,6.013705666144309,0.004666806623220579,0.15132664176060404,0.41044776119402987,0.00017399795279772392,0.43153727829472893
B9H01_06650,B9H01_07780,63.6109,207445.0,6.013705666144309,0.004666806623220579,0.15132664176060404,0.41044776119402987,0.00017399795279772392,0.43153727829472893
B9H01_06650,B9H01_07785,63.6109,208276.0,6.013705666144309,0.004666806623220579,0.15132664176060404,0.41044776119402987,0.00017399795279772392,0.43153727829472893
B9H01_10285,B9H01_10325,63.6192,8627.0,6.01389098471724,0.004664126604103109,0.19352687272140306,0.47014925373134336,0.00017477556587559492,0.40096707229052625
B9H01_08275,B9H01_08290,63.633,2643.0,6.014199052071451,0.004664126604103109,0.004545247786538322,0.05970149253731344,0.00017606846472795808,0.5807964052887356
B9H01_08280,B9H01_08290,63.633,1962.0,6.014199052071451,0.004664126604103109,0.004545247786538322,0.05970149253731344,0.00017606846472795808,0.5807964052887356
B9H01_08055,B9H01_08085,63.6411,5948.0,6.0143798435810645,0.004664126604103109,0.01568746690603465,0.05970149253731344,0.00017682734014130147,0.577454043103052
B9H01_04770,B9H01_04970,63.6504,36240.0,6.014587391082693,0.004664126604103109,0.5197149654213957,0.5447761194029851,0.00017769864154180623,0.28072375400930244
B9H01_00240,B9H01_00260,63.6736,3308.0,6.015105013879817,0.004663233264397286,0.01379782071673358,0.2238805970149254,0.00017987221062693882,0.5287684235647531
B9H01_00245,B9H01_00260,63.6736,2230.0,6.015105013879817,0.004663233264397286,0.01379782071673358,0.2238805970149254,0.00017987221062693882,0.5287684235647531
B9H01_03860,B9H01_03880,63.68,2189.0,6.015247773698937,0.004660553245279816,0.0037003979436234145,0.0746268656716418,0.00018047181589180266,0.5765740096417772
B9H01_03860,B9H01_03885,63.68,2766.0,6.015247773698937,0.004660553245279816,0.0037003979436234145,0.0746268656716418,0.00018047181589180266,0.5765740096417772
B9H01_03870,B9H01_03880,63.68,893.0,6.015247773698937,0.004660553245279816,0.004867723079170786,0.08208955223880597,0.00018047181589180266,0.5739850061309636
B9H01_03870,B9H01_03885,63.68,1470.0,6.015247773698937,0.004660553245279816,0.004867723079170786,0.08208955223880597,0.00018047181589180266,0.5739850061309636
B9H01_02970,B9H01_04150,63.6807,244037.0,6.015263387197142,0.00465876656586817,0.0466930987601143,0.17164179104477612,0.0001805373977176476,0.53457174801762
B9H01_02970,B9H01_04155,63.6807,245116.0,6.015263387197142,0.00465876656586817,0.0466930987601143,0.17164179104477612,0.0001805373977176476,0.53457174801762
B9H01_02970,B9H01_04160,63.6807,245942.0,6.015263387197142,0.00465876656586817,0.0466930987601143,0.17164179104477612,0.0001805373977176476,0.53457174801762
B9H01_03715,B9H01_03725,63.682,901.0,6.015292383245512,0.0046560865467507005,0.026673722638289498,0.052238805970149266,0.00018065919253707277,0.5763985050944832
B9H01_03720,B9H01_03725,63.682,363.0,6.015292383245512,0.0046560865467507005,0.026673722638289498,0.052238805970149266,0.00018065919253707277,0.5763985050944832
B9H01_03070,B9H01_05860,63.7216,564617.0,6.01617536834643,0.004650726508515761,0.06836476146522047,0.291044776119403,0.0001843692501134189,0.49225088642465825
B9H01_03070,B9H01_05865,63.7216,565386.0,6.01617536834643,0.004650726508515761,0.06435536896480795,0.28358208955223885,0.0001843692501134189,0.49569251014493126
B9H01_03075,B9H01_05860,63.7216,564438.0,6.01617536834643,0.004650726508515761,0.06836476146522047,0.291044776119403,0.0001843692501134189,0.49225088642465825
B9H01_03075,B9H01_05865,63.7216,565207.0,6.01617536834643,0.004650726508515761,0.06435536896480795,0.28358208955223885,0.0001843692501134189,0.49569251014493126
B9H01_03080,B9H01_05860,63.7216,564118.0,6.01617536834643,0.004650726508515761,0.06836476146522047,0.291044776119403,0.0001843692501134189,0.49225088642465825
B9H01_03080,B9H01_05865,63.7216,564887.0,6.01617536834643,0.004650726508515761,0.06435536896480795,0.28358208955223885,0.0001843692501134189,0.49569251014493126
B9H01_03085,B9H01_05860,63.7216,563859.0,6.01617536834643,0.004650726508515761,0.06836476146522047,0.291044776119403,0.0001843692501134189,0.49225088642465825
B9H01_03085,B9H01_05865,63.7216,564628.0,6.01617536834643,0.004650726508515761,0.06435536896480795,0.28358208955223885,0.0001843692501134189,0.49569251014493126
B9H01_07775,B9H01_07870,63.7411,15793.0,6.016609973116918,0.004648046489398291,0.1303227818636693,0.39552238805970147,0.00018619617240480182,0.4423209274919507
B9H01_07780,B9H01_07870,63.7411,15042.0,6.016609973116918,0.004648046489398291,0.1303227818636693,0.39552238805970147,0.00018619617240480182,0.4423209274919507
B9H01_07785,B9H01_07870,63.7411,14538.0,6.016609973116918,0.004648046489398291,0.1303227818636693,0.39552238805970147,0.00018619617240480182,0.4423209274919507
B9H01_04780,B9H01_04785,63.742,1.0,6.016630028638245,0.004648046489398291,0.027172229290229073,0.08208955223880597,0.00018628049189517264,0.5672959777380475
B9H01_02110,B9H01_02125,63.7498,2407.0,6.016803831478773,0.004648046489398291,0.026829506577307573,0.08955223880597016,0.00018701126081172546,0.5651602808893413
B9H01_08670,B9H01_08695,63.753,3327.0,6.016875129151592,0.004648046489398291,0.025452579394583792,0.08955223880597016,0.00018731106344415781,0.5655734789652115
B9H01_02020,B9H01_08465,63.7706,825016.0,6.017267203381708,0.004648046489398291,0.22106559867785638,0.35074626865671643,0.00018895997792253358,0.42853202379079713
B9H01_02785,B9H01_02805,63.7852,5213.0,6.017592365940021,0.004645366470280821,0.05823186205272646,0.13432835820895522,0.00019032782743300548,0.5423080650524686
B9H01_02790,B9H01_02805,63.7852,4510.0,6.017592365940021,0.004645366470280821,0.05823186205272646,0.13432835820895522,0.00019032782743300548,0.5423080650524686
B9H01_02070,B9H01_07860,63.7946,948460.0,6.017801678400885,0.004645366470280821,0.6204325297765856,0.6791044776119403,0.00019120849766577405,0.21021538118250854
B9H01_00005,B9H01_10485,63.8023,9785.0,6.017973113856948,0.004643579790869175,0.012956984689686786,0.3432835820895523,0.00019192989775006393,0.49320460192532833
B9H01_00010,B9H01_10485,63.8023,11312.0,6.017973113856948,0.004643579790869175,0.012956984689686786,0.3432835820895523,0.00019192989775006393,0.49320460192532833
B9H01_02350,B9H01_04770,63.8066,496689.0,6.018068841676228,0.004641793111457528,0.5136206403907401,0.5298507462686567,0.00019233275753739384,0.2870355171051959
B9H01_06185,B9H01_06330,63.8174,32609.0,6.018309246330885,0.0046408997717517055,0.033699125652309786,0.13432835820895522,0.0001933445914218514,0.5496690926781892
B9H01_05065,B9H01_05070,63.8198,335.0,6.018362664147662,0.004640006432045882,0.015043588675588585,0.04477611940298508,0.00019356944339617588,0.5821315153537863
B9H01_00030,B9H01_10400,63.8199,30270.0,6.018364889847105,0.004638219752634235,0.005490622796186272,0.44776119402985076,0.00019357881222843883,0.4641018864770803
B9H01_00030,B9H01_10405,63.8199,29802.0,6.018364889847105,0.004638219752634235,0.005490622796186272,0.44776119402985076,0.00019357881222843883,0.4641018864770803
B9H01_04950,B9H01_04970,63.8242,2790.0,6.018460591675081,0.004634646393810942,0.04632005546710395,0.08208955223880597,0.0001939816720157696,0.5615547103570333
B9H01_04955,B9H01_04970,63.8242,2102.0,6.018460591675081,0.004634646393810942,0.04632005546710395,0.08208955223880597,0.0001939816720157696,0.5615547103570333
B9H01_03970,B9H01_05275,63.8398,263321.0,6.018807735720405,0.004634646393810942,0.030124840275966392,0.10447761194029852,0.00019544320984887526,0.5596974416190601
B9H01_03970,B9H01_05280,63.8398,264469.0,6.018807735720405,0.004634646393810942,0.030124840275966392,0.10447761194029852,0.00019544320984887526,0.5596974416190601
B9H01_10295,B9H01_10320,63.8451,5356.0,6.0189256566768305,0.00463375305410512,0.006293966842293579,0.28358208955223885,0.00019593975795884153,0.5131155589848237
B9H01_02000,B9H01_02010,63.868,1240.0,6.019435053442147,0.004629286355576003,0.005030523430818144,0.04477611940298508,0.0001980852205471827,0.5851372412380779
B9H01_02000,B9H01_02015,63.868,2109.0,6.019435053442147,0.004629286355576003,0.005030523430818144,0.04477611940298508,0.0001980852205471827,0.5851372412380779
B9H01_02005,B9H01_02010,63.868,363.0,6.019435053442147,0.004629286355576003,0.005030523430818144,0.04477611940298508,0.0001980852205471827,0.5851372412380779
B9H01_02005,B9H01_02015,63.868,1232.0,6.019435053442147,0.004629286355576003,0.005030523430818144,0.04477611940298508,0.0001980852205471827,0.5851372412380779
B9H01_02810,B9H01_02845,63.8686,5983.0,6.019448397664588,0.00462839301587018,0.021912366034230864,0.13432835820895522,0.00019814143354076382,0.5532070393004606
B9H01_02495,B9H01_06350,63.8697,774539.0,6.019472861751831,0.00462839301587018,0.2788860820685708,0.5149253731343283,0.00019824449069566225,0.3619358612354085
B9H01_02500,B9H01_06350,63.8697,773812.0,6.019472861751831,0.00462839301587018,0.2788860820685708,0.5149253731343283,0.00019824449069566225,0.3619358612354085
B9H01_06080,B9H01_07025,63.8721,199806.0,6.019526236502275,0.00462839301587018,0.31540238684762045,0.4402985074626867,0.00019846934266998673,0.3733691194439759
B9H01_04995,B9H01_05125,63.8817,30762.0,6.019739715759418,0.0046274996761643565,0.05170407429261072,0.16417910447761191,0.00019936875056728292,0.53531479386916
B9H01_00030,B9H01_00240,63.8927,29646.0,6.0199842885794475,0.0046274996761643565,0.004996478734283305,0.373134328358209,0.00020039932211626723,0.4866409176010988
B9H01_00030,B9H01_00245,63.8927,31156.0,6.0199842885794475,0.0046274996761643565,0.004996478734283305,0.373134328358209,0.00020039932211626723,0.4866409176010988
B9H01_03990,B9H01_03995,63.9049,181.0,6.020255493587101,0.0046257129967527105,0.025054296986342435,0.029850746268656712,0.00020154231965241465,0.5836091039513612
B9H01_03990,B9H01_04000,63.9049,1130.0,6.020255493587101,0.0046257129967527105,0.025054296986342435,0.029850746268656712,0.00020154231965241465,0.5836091039513612
B9H01_09790,B9H01_09835,63.9089,7702.0,6.020344402164854,0.004624819657046887,0.01745795461783514,0.0746268656716418,0.00020191707294295487,0.5724553207423341
B9H01_05635,B9H01_05645,63.916,1860.0,6.0205022013975205,0.004623926317341064,0.029264590618585377,0.10447761194029852,0.00020258226003366277,0.5599583721363484
B9H01_05635,B9H01_05650,63.916,2944.0,6.0205022013975205,0.004623926317341064,0.029264590618585377,0.10447761194029852,0.00020258226003366277,0.5599583721363484
B9H01_00250,B9H01_00265,63.9244,2970.0,6.020688871160712,0.0046221396379294176,0.02215961533600377,0.14925373134328362,0.00020336924194379671,0.5486573436929912
B9H01_00250,B9H01_00270,63.9244,3445.0,6.020688871160712,0.0046221396379294176,0.02215961533600377,0.14925373134328362,0.00020336924194379671,0.5486573436929912
