gene,cid
VC_1843,12
VC_1844,12
VC_1845,12
VC_1846,12
VC_1847,12
VC_1848,12
VC_1849,12
VC_1850,12
VC_1851,12
VC_1852,12
VC_1853,12
VC_1854,12
VC_1855,12
VC_1856,12
VC_1857,12
VC_1858,12
VC_1859,12
VC_1860,12
VC_1861,12
VC_1862,12
VC_1863,12
VC_1864,12
VC_1865,12
VC_1866,12
VC_1876,13
VC_1877,13
VC_1878,13
VC_1879,13
VC_1880,13
VC_1881,13
VC_1882,13
VC_1883,13
VC_1884,13
VC_1885,13
VC_1886,13
VC_1887,13
VC_1888,13
VC_1889,13
VC_1890,13
VC_1891,13
VC_1892,13
VC_1893,13
VC_1894,13
VC_1895,13
VC_1896,13
VC_1897,13
VC_1898,13
VC_1899,13
VC_1900,13
VC_1901,13
VC_1902,13
VC_1903,13
VC_1904,13
VC_1905,13
VC_1906,13
VC_1907,13
VC_1908,13
VC_1909,13
VC_1910,13
VC_1911,13
VC_1912,13
VC_1913,13
VC_1914,13
VC_1915,13
VC_1916,13
VC_1917,13
VC_1918,13
VC_1919,13
VC_1920,13
VC_1921,13
VC_1922,13
VC_1923,13
VC_1924,13
VC_1925,13
VC_1926,13
VC_1927,13
VC_1928,13
VC_1929,13
VC_1930,13
VC_1931,13
VC_1932,13
VC_1933,13
VC_1934,13
VC_1935,13
VC_1936,13
VC_1937,13
VC_1938,13
VC_1939,13
VC_1940,13
VC_1941,13
VC_1942,13
VC_1943,13
VC_1944,13
VC_1945,13
VC_1946,13
VC_1947,13
VC_1948,13
VC_1949,13
VC_1950,13
VC_1951,13
VC_1952,13
VC_1953,13
VC_1954,13
VC_1955,13
VC_1956,13
VC_1957,13
VC_1958,13
VC_1959,13
VC_1960,13
VC_1961,13
VC_1962,13
VC_1963,13
VC_1964,13
VC_1965,13
VC_1966,13
VC_1967,13
VC_1968,13
VC_1969,13
VC_1970,13
VC_1971,13
VC_1972,13
VC_1973,13
VC_1974,13
VC_1975,13
VC_1976,13
VC_1977,13
VC_1978,13
VC_1979,13
VC_1980,13
VC_1981,13
VC_1982,13
VC_1983,13
VC_1984,13
VC_1985,13
VC_1986,13
VC_1987,13
VC_1988,13
VC_1989,13
VC_1990,13
VC_1991,13
VC_1992,13
VC_1993,13
VC_1994,13
VC_1995,13
VC_1996,13
VC_1997,13
VC_1998,13
VC_1999,13
VC_2000,13
VC_2001,13
VC_2002,13
VC_2003,13
VC_2004,13
VC_2005,13
VC_2006,13
VC_2007,13
VC_2008,13
VC_2009,13
VC_2010,13
VC_2011,13
VC_2012,13
VC_2013,13
VC_2014,13
VC_2015,13
VC_2016,13
VC_2017,13
VC_2018,13
VC_2019,13
VC_2020,13
VC_2021,13
VC_2022,13
VC_2023,13
VC_2024,13
VC_2025,13
VC_2026,13
VC_2027,13
VC_2034,14
VC_2035,14
VC_2036,14
VC_2037,14
VC_2038,14
VC_2039,14
VC_2040,14
VC_2041,14
VC_2042,14
VC_2043,14
VC_2044,14
VC_2045,14
VC_2046,14
VC_2047,14
VC_2048,14
VC_2051,14
VC_2052,14
VC_2053,14
VC_2054,14
VC_2055,14
VC_2056,14
VC_2057,14
VC_2058,14
VC_2059,14
VC_2060,14
VC_2061,14
VC_2062,14
VC_2063,14
VC_2064,14
VC_2065,14
VC_2066,14
VC_2067,14
VC_2068,14
VC_2069,14
VC_2070,14
VC_2071,14
VC_2072,14
VC_2073,14
VC_2074,14
VC_2075,14
VC_2076,14
VC_2077,14
VC_2078,14
VC_2079,14
VC_2080,14
VC_2081,14
VC_2082,14
VC_2083,14
VC_2084,14
VC_2085,14
VC_2086,14
VC_2087,14
VC_2088,14
VC_2089,14
VC_2090,14
VC_2091,14
VC_2092,14
VC_2093,14
VC_2094,14
VC_2095,14
VC_2096,14
VC_2097,14
VC_2098,14
VC_2099,14
VC_2100,14
VC_2101,14
VC_2102,14
VC_2103,14
VC_2104,14
VC_2105,14
VC_2106,14
VC_2107,14
VC_2108,14
VC_2110,14
VC_2111,14
VC_2112,14
VC_2113,14
VC_2114,14
VC_2115,14
VC_2116,14
VC_2117,14
VC_2118,14
VC_2119,14
VC_2120,14
VC_2121,14
VC_2122,14
VC_2123,14
VC_2124,14
VC_2125,14
VC_2126,14
VC_2127,14
VC_2128,14
VC_2129,14
VC_2130,14
VC_2131,14
VC_2132,14
VC_2133,14
VC_2134,14
VC_2135,14
VC_2136,14
VC_2137,14
VC_2138,14
VC_2139,14
VC_2140,14
VC_2141,14
VC_2142,14
VC_2143,14
VC_2144,14
VC_2145,14
VC_2146,14
VC_2147,14
VC_2148,14
VC_2149,14
VC_2150,14
VC_2151,14
VC_2152,14
VC_2153,14
VC_2154,14
VC_2155,14
VC_2156,14
VC_2157,14
VC_2158,14
VC_2159,14
VC_2160,14
VC_2161,14
VC_2162,14
VC_2163,14
VC_2164,14
VC_2165,14
VC_2166,14
VC_2167,14
VC_2168,14
VC_2169,14
VC_2170,14
VC_2171,14
VC_2172,14
VC_2173,14
VC_2186,15
VC_2187,15
VC_2188,15
VC_2189,15
VC_2190,15
VC_2191,15
VC_2192,15
VC_2193,15
VC_2194,15
VC_2195,15
VC_2196,15
VC_2197,15
VC_2198,15
VC_2199,15
VC_2200,15
VC_2201,15
VC_2202,15
VC_2203,15
VC_2204,15
VC_2205,15
VC_2206,15
VC_2207,15
VC_2208,15
VC_2210,15
VC_2211,15
VC_2212,15
VC_2213,15
VC_2214,15
VC_2215,15
VC_2216,15
VC_2217,15
VC_2218,15
VC_2219,15
VC_2220,15
VC_2221,15
VC_2222,15
VC_2223,15
VC_2224,15
VC_2225,15
VC_2226,15
VC_2227,15
VC_2228,15
VC_2229,15
VC_2230,15
VC_2231,15
VC_2232,15
VC_2233,15
VC_2234,15
VC_2235,15
VC_2236,15
VC_2237,15
VC_2238,15
VC_2239,15
VC_2240,15
VC_2241,15
VC_2242,15
VC_2243,15
VC_2244,15
VC_2245,15
VC_2246,15
VC_2247,15
VC_2248,15
VC_2249,15
VC_2250,15
VC_2251,15
VC_2252,15
VC_2253,15
VC_2254,15
VC_2255,15
VC_2256,15
VC_2257,15
VC_2258,15
VC_2259,15
VC_2260,15
VC_2261,15
VC_2262,15
VC_2263,15
VC_2264,15
VC_2265,15
VC_2266,15
VC_2267,15
VC_2268,15
VC_2269,15
VC_2270,15
VC_2271,15
VC_2272,15
VC_2273,15
VC_2274,15
VC_2275,15
VC_2276,15
VC_2277,15
VC_2278,15
VC_2279,15
VC_2280,15
VC_2281,15
VC_2282,15
VC_2283,15
VC_2284,15
VC_2285,15
VC_2286,15
VC_2287,15
VC_2288,15
VC_2289,15
VC_2290,15
VC_2291,15
VC_2292,15
VC_2293,15
VC_2294,15
VC_2295,15
VC_2296,15
VC_2297,15
VC_2298,15
VC_2299,15
VC_2300,15
VC_2301,15
VC_2302,15
VC_2303,15
VC_2304,15
VC_2305,15
VC_2306,15
VC_2307,15
VC_2308,15
VC_2309,15
VC_2310,15
VC_2311,15
VC_2312,15
VC_2313,15
VC_2314,15
VC_2315,15
VC_2316,15
VC_2317,15
VC_2318,15
VC_2319,15
VC_2320,15
VC_2321,15
VC_2322,15
VC_2323,15
VC_2324,15
VC_2325,15
VC_2326,15
VC_2327,15
VC_2328,15
VC_2329,15
VC_2330,15
VC_2331,15
VC_2332,15
VC_2333,15
VC_2334,15
VC_2335,15
VC_2336,15
VC_2337,15
VC_2339,15
VC_2340,15
VC_2341,15
VC_2342,15
VC_2343,15
VC_2344,15
VC_2345,15
VC_2346,15
VC_2347,15
VC_2348,15
VC_2349,15
VC_2350,15
VC_2351,15
VC_2352,15
VC_2353,15
VC_2354,15
VC_2355,15
VC_2356,15
VC_2357,15
VC_2358,15
VC_2359,15
VC_2360,15
VC_2361,15
VC_2362,15
VC_2363,15
VC_2364,15
VC_2365,15
VC_2366,15
VC_2367,15
VC_2368,15
VC_2369,15
VC_2370,15
VC_2371,15
VC_2372,15
VC_2373,15
VC_2374,15
VC_2375,15
VC_2376,15
VC_2377,15
VC_2378,15
VC_2379,15
VC_2380,15
VC_2381,15
VC_2382,15
VC_2383,15
VC_2384,15
VC_2393,16
VC_2394,16
VC_2395,16
VC_2396,16
VC_2397,16
VC_2398,16
VC_2399,16
VC_2400,16
VC_2401,16
VC_2402,16
VC_2403,16
VC_2404,16
VC_2405,16
VC_2406,16
VC_2407,16
VC_2408,16
VC_2409,16
VC_2410,16
VC_2411,16
VC_2412,16
VC_2413,16
VC_2414,16
VC_2415,16
VC_2416,16
VC_2417,16
VC_2418,16
VC_2419,16
VC_2420,16
VC_2421,16
VC_2422,16
VC_2423,16
VC_2424,16
VC_2425,16
VC_2426,16
VC_2427,16
VC_2428,16
VC_2429,16
VC_2430,16
VC_2431,16
VC_2432,16
VC_2433,16
VC_2434,16
VC_2435,16
VC_2436,16
VC_2438,16
VC_2439,16
VC_2440,16
VC_2441,16
VC_2442,16
VC_2443,16
VC_2444,16
VC_2445,16
VC_2446,16
VC_2447,16
VC_2448,16
VC_2449,16
VC_2450,16
VC_2451,16
VC_2452,16
VC_2453,16
VC_2454,16
VC_2455,16
VC_2456,16
VC_2457,16
VC_2458,16
VC_2459,16
VC_2460,16
VC_2461,16
VC_2462,16
VC_2463,16
VC_2464,16
VC_2465,16
VC_2466,16
VC_2467,16
VC_2468,16
VC_2469,16
VC_2470,16
VC_2471,16
VC_2472,16
VC_2473,16
VC_2474,16
VC_2475,16
VC_2476,16
VC_2477,16
VC_2478,16
VC_2479,16
VC_2480,16
VC_2481,16
VC_2482,16
VC_2483,16
VC_2484,16
VC_2485,16
VC_2486,16
VC_2487,16
VC_2488,16
VC_2489,16
VC_2490,16
VC_2491,16
VC_2492,16
VC_2493,16
VC_2494,16
VC_2495,16
VC_2496,16
VC_2497,16
VC_2498,16
VC_2499,16
VC_2500,16
VC_2501,16
VC_2502,16
VC_2503,16
VC_2504,16
VC_2505,16
VC_2506,16
VC_2507,16
VC_2508,16
VC_2509,16
VC_2510,16
VC_2511,16
VC_2512,16
VC_2513,16
VC_2514,16
VC_2515,16
VC_2516,16
VC_2517,16
VC_2518,16
VC_2519,16
VC_2520,16
VC_2521,16
VC_2522,16
VC_2523,16
VC_2524,16
VC_2525,16
VC_2527,16
VC_2528,16
VC_2529,16
VC_2530,16
VC_2531,16
VC_2532,16
VC_2533,16
VC_2534,16
VC_2535,16
VC_2536,16
VC_2537,16
VC_2538,16
VC_2539,16
VC_2540,16
VC_2541,16
VC_2542,16
VC_2543,16
VC_2544,16
VC_2545,16
VC_2546,16
VC_2547,16
VC_2548,16
VC_2549,16
VC_2550,16
VC_2551,16
VC_2552,16
VC_2553,16
VC_2554,16
VC_2555,16
VC_2556,16
VC_2557,16
VC_2558,16
VC_2559,16
VC_2560,16
VC_2561,16
VC_2562,16
VC_2563,16
VC_2564,16
VC_2565,16
VC_2566,16
VC_2567,16
VC_2588,17
VC_2589,17
VC_2590,17
VC_2591,17
VC_2592,17
VC_2593,17
VC_2594,17
VC_2595,17
VC_2596,17
VC_2597,17
VC_2598,17
VC_2599,17
VC_2600,17
VC_2601,17
VC_2602,17
VC_2603,17
VC_2604,17
VC_2605,17
VC_2606,17
VC_2607,17
VC_2608,17
VC_2609,17
VC_2610,17
VC_2611,17
VC_2612,17
VC_2613,17
VC_2614,17
VC_2615,17
VC_2616,17
VC_2617,17
VC_2618,17
VC_2619,17
VC_2620,17
VC_2621,17
VC_2622,17
VC_2623,17
VC_2624,17
VC_2625,17
VC_2626,17
VC_2627,17
VC_2628,17
VC_2629,17
VC_2630,17
VC_2631,17
VC_2632,17
VC_2633,17
VC_2634,17
VC_2635,17
VC_2636,17
VC_2637,17
VC_2638,17
VC_2639,17
VC_2640,17
VC_2641,17
VC_2642,17
VC_2643,17
VC_2644,17
VC_2645,17
VC_2646,17
VC_2647,17
VC_2648,17
VC_2649,17
VC_2650,17
VC_2651,17
VC_2652,17
VC_2653,17
VC_2654,17
VC_2655,17
VC_2656,17
VC_2657,17
VC_2658,17
VC_2659,17
VC_2660,17
VC_2661,17
VC_2662,17
VC_2663,17
VC_2664,17
VC_2665,17
VC_2666,17
VC_2667,17
VC_2668,17
VC_2669,17
VC_2670,17
VC_2671,17
VC_2672,17
VC_2673,17
VC_2674,17
VC_2675,17
VC_2676,17
VC_2677,17
VC_2678,17
VC_2679,17
VC_2680,17
VC_2681,17
VC_2682,17
VC_2683,17
VC_2684,17
VC_2685,17
VC_2686,17
VC_2687,17
VC_2688,17
VC_2689,17
VC_2690,17
VC_2691,17
VC_2692,17
VC_2693,17
VC_2694,17
VC_2695,17
VC_2696,17
VC_2697,17
VC_2698,17
VC_2699,17
VC_2701,17
VC_2702,17
VC_2703,17
VC_2704,17
VC_2705,17
VC_2706,17
VC_2707,17
VC_2708,17
VC_2709,17
VC_2710,17
VC_2711,17
VC_2712,17
VC_2713,17
VC_2714,17
VC_2715,17
VC_2716,17
VC_2717,17
VC_2718,17
VC_2719,17
VC_2720,17
VC_2721,17
VC_2722,17
VC_2723,17
VC_2724,17
VC_2725,17
VC_2726,17
VC_2727,17
VC_2728,17
VC_2729,17
VC_2730,17
VC_2731,17
VC_2732,17
VC_2734,17
VC_2735,17
VC_2736,17
VC_2737,17
VC_2738,17
VC_2739,17
VC_2740,17
VC_2741,17
VC_2742,17
VC_2743,17
VC_2744,17
VC_2745,17
VC_0053,boundary
VC_0054,boundary
VC_0055,boundary
VC_0056,boundary
VC_0057,boundary
VC_0058,boundary
VC_0059,boundary
VC_0060,boundary
VC_0061,boundary
VC_0150,boundary
VC_0151,boundary
VC_0152,boundary
VC_0153,boundary
VC_0154,boundary
VC_0156,boundary
VC_0157,boundary
VC_0158,boundary
VC_0243,boundary
VC_0244,boundary
VC_0245,boundary
VC_0246,boundary
VC_0247,boundary
VC_0248,boundary
VC_0249,boundary
VC_0250,boundary
VC_0251,boundary
VC_0252,boundary
VC_0385,boundary
VC_0386,boundary
VC_0387,boundary
VC_0388,boundary
VC_0389,boundary
VC_0390,boundary
VC_0488,boundary
VC_0489,boundary
VC_0490,boundary
VC_0491,boundary
VC_0492,boundary
VC_0493,boundary
VC_0494,boundary
VC_0495,boundary
VC_0496,boundary
VC_0637,boundary
VC_0638,boundary
VC_0639,boundary
VC_0640,boundary
VC_0641,boundary
VC_0642,boundary
VC_0643,boundary
VC_0644,boundary
VC_0645,boundary
VC_0646,boundary
VC_0845,boundary
VC_0847,boundary
VC_0848,boundary
VC_0849,boundary
VC_0850,boundary
VC_0851,boundary
VC_0852,boundary
VC_0853,boundary
VC_0854,boundary
VC_1308,boundary
VC_1309,boundary
VC_1310,boundary
VC_1311,boundary
VC_1312,boundary
VC_1313,boundary
VC_1314,boundary
VC_1315,boundary
VC_1316,boundary
VC_1485,boundary
VC_1486,boundary
VC_1487,boundary
VC_1488,boundary
VC_1489,boundary
VC_1490,boundary
VC_1491,boundary
VC_1492,boundary
VC_1621,boundary
VC_1622,boundary
VC_1623,boundary
VC_1624,boundary
VC_1754,boundary
VC_1755,boundary
VC_1756,boundary
VC_1757,boundary
VC_1758,boundary
VC_1760,boundary
VC_1867,boundary
VC_1868,boundary
VC_1869,boundary
VC_1870,boundary
VC_1871,boundary
VC_1872,boundary
VC_1873,boundary
VC_1874,boundary
VC_1875,boundary
VC_2028,boundary
VC_2029,boundary
VC_2030,boundary
VC_2031,boundary
VC_2032,boundary
VC_2033,boundary
VC_2174,boundary
VC_2175,boundary
VC_2176,boundary
VC_2177,boundary
VC_2178,boundary
VC_2179,boundary
VC_2180,boundary
VC_2181,boundary
VC_2182,boundary
VC_2183,boundary
VC_2184,boundary
VC_2185,boundary
VC_2385,boundary
VC_2386,boundary
VC_2387,boundary
VC_2388,boundary
VC_2389,boundary
VC_2390,boundary
VC_2391,boundary
VC_2392,boundary
VC_2568,boundary
VC_2569,boundary
VC_2570,boundary
VC_2571,boundary
VC_2572,boundary
VC_2573,boundary
VC_2574,boundary
VC_2575,boundary
VC_2576,boundary
VC_2577,boundary
VC_2578,boundary
VC_2579,boundary
VC_2580,boundary
VC_2581,boundary
VC_2582,boundary
VC_2583,boundary
VC_2584,boundary
VC_2585,boundary
VC_2586,boundary
VC_2587,boundary
VC_2746,boundary
VC_2747,boundary
VC_2748,boundary
VC_2749,boundary
VC_2750,boundary
VC_2751,boundary
