node1,node2,interaction,distance,Log2(interaction + 1),p_value
VC_1599,VC_2646,99.847608,1104676.0,6.656033054910887,0.003
VC_0462,VC_0469,99.851949,5534.0,6.656095154592876,0.003
VC_0914,VC_1810,99.918192,975243.0,6.657042454828219,0.003
VC_1919,VC_1929,99.965405,11904.0,6.657717239339883,0.003
VC_1919,VC_1930,99.965405,12990.0,6.657717239339883,0.003
VC_1919,VC_1931,99.965405,13134.0,6.657717239339883,0.003
VC_A0101,VC_A0165,100.065256,72023.0,6.659143305596798,0.003
VC_1122,VC_1130,100.068968,6455.0,6.659196293001765,0.003
VC_A0466,VC_A0848,100.156403,375630.0,6.660443832300485,0.003
VC_A0467,VC_A0848,100.156403,375121.0,6.660443832300485,0.003
VC_A0468,VC_A0848,100.156403,374636.0,6.660443832300485,0.003
VC_A0488,VC_A0687,100.351452,198868.0,6.6632229473333,0.003
VC_A0489,VC_A0687,100.351452,198578.0,6.6632229473333,0.003
VC_A0024,VC_A0987,100.431231,161032.0,6.664358120928032,0.003
VC_A0025,VC_A0987,100.431231,162302.0,6.664358120928032,0.003
VC_A0709,VC_A0885,100.464814,182009.0,6.664835705673468,0.003
VC_1439,VC_2767,100.512282,1416720.0,6.665510479830739,0.003
VC_1440,VC_2767,100.512282,1416548.0,6.665510479830739,0.003
VC_1318,VC_1397,100.542918,84945.0,6.665945813726232,0.003
VC_1493,VC_1527,100.559879,38438.0,6.666186771024771,0.003
VC_2586,VC_2667,100.5881,76039.0,6.666587604911588,0.003
VC_2586,VC_2668,100.5881,76525.0,6.666587604911588,0.003
VC_1740,VC_1748,100.675487,4772.0,6.667828090737567,0.003
VC_0210,VC_0508,100.706282,320298.0,6.668264981362937,0.003
VC_0210,VC_0509,100.706282,320792.0,6.668264981362937,0.003
VC_A0873,VC_A0908,100.824716,36847.0,6.669943980291226,0.003
VC_0831,VC_1925,100.996913,1181321.0,6.672381678569672,0.003
VC_A0069,VC_A1087,101.002416,108057.0,6.67245951363757,0.003
VC_A0069,VC_A1088,101.002416,106893.0,6.67245951363757,0.003
VC_1413,VC_1417,101.18788,6109.0,6.675080285259781,0.003
VC_1053,VC_1054,101.220771,18.0,6.675544567791535,0.003
VC_A0406,VC_A0670,101.267629,228107.0,6.6762057476473045,0.003
VC_A0406,VC_A0671,101.267629,228245.0,6.6762057476473045,0.003
VC_0874,VC_0904,101.337058,26447.0,6.677184854033449,0.003
VC_A0554,VC_A0640,101.369278,84850.0,6.677639003480013,0.003
VC_A0484,VC_A0741,101.466669,263137.0,6.679010886934774,0.003
VC_A0484,VC_A0742,101.466669,263457.0,6.679010886934774,0.003
VC_0245,VC_0303,101.484964,58330.0,6.6792684511752425,0.003
VC_0216,VC_0309,101.502709,95579.0,6.67951822837589,0.003
VC_A0647,VC_A0648,101.620655,10.0,6.681177328779935,0.003
VC_A0647,VC_A0649,101.620655,756.0,6.681177328779935,0.003
VC_0947,VC_1107,101.647881,164842.0,6.681560035415632,0.003
VC_1836,VC_1916,101.725049,87119.0,6.682644208448122,0.003
VC_1836,VC_1917,101.725049,87979.0,6.682644208448122,0.003
VC_1837,VC_1916,101.725049,86034.0,6.682644208448122,0.003
VC_1837,VC_1917,101.725049,86894.0,6.682644208448122,0.003
VC_0446,VC_0557,101.736974,114461.0,6.682811676266561,0.003
VC_1477,VC_1562,101.763847,90759.0,6.683188993922677,0.003
VC_1477,VC_1563,101.763847,92081.0,6.683188993922677,0.003
VC_0930,VC_1017,101.788647,89825.0,6.683537117523528,0.003
VC_1169,VC_1174,101.84025,4272.0,6.684261212189638,0.002
VC_0860,VC_0998,101.875454,138396.0,6.6847549871978424,0.002
VC_0861,VC_0998,101.875454,137993.0,6.6847549871978424,0.002
VC_1267,VC_1404,102.146435,153151.0,6.688550148694703,0.002
VC_A0442,VC_A0518,102.17495,49371.0,6.68894892896998,0.002
VC_1923,VC_1928,102.230669,5115.0,6.68972783728968,0.002
VC_1922,VC_1939,102.25042,16219.0,6.690003839997506,0.002
VC_1922,VC_1940,102.25042,16886.0,6.690003839997506,0.002
VC_1461,VC_1462,102.348524,135.0,6.691373974444363,0.002
VC_1461,VC_1463,102.348524,496.0,6.691373974444363,0.002
VC_A0299,VC_A0838,102.516171,468129.0,6.693712348795483,0.002
VC_A0299,VC_A0839,102.516171,468555.0,6.693712348795483,0.002
VC_A0300,VC_A0838,102.516171,467349.0,6.693712348795483,0.002
VC_A0300,VC_A0839,102.516171,467775.0,6.693712348795483,0.002
VC_1171,VC_2213,102.723859,1119598.0,6.6966039769038295,0.002
VC_1172,VC_2213,102.723859,1118531.0,6.6966039769038295,0.002
VC_1232,VC_1251,102.814758,15984.0,6.697867737323967,0.002
VC_1410,VC_1445,102.842162,37169.0,6.698248515533814,0.002
VC_1411,VC_1445,102.842162,35624.0,6.698248515533814,0.002
VC_0510,VC_0671,102.909181,177075.0,6.699179320417221,0.002
VC_0511,VC_0671,102.909181,176744.0,6.699179320417221,0.002
VC_1491,VC_1499,102.923855,12268.0,6.699383042669204,0.002
VC_0770,VC_2015,103.044932,1343393.0,6.701062883281064,0.001
VC_0770,VC_2016,103.044932,1344360.0,6.701062883281064,0.001
VC_0770,VC_2017,103.044932,1344995.0,6.701062883281064,0.001
VC_0472,VC_0860,103.339189,424012.0,6.705137314622338,0.001
VC_0472,VC_0861,103.339189,425243.0,6.705137314622338,0.001
VC_1404,VC_1406,103.567314,2105.0,6.708288149395739,0.001
VC_1404,VC_1407,103.567314,3603.0,6.708288149395739,0.001
VC_A0363,VC_A0406,103.629323,25887.0,6.709143422030074,0.001
VC_A0364,VC_A0406,103.629323,25407.0,6.709143422030074,0.001
VC_A0365,VC_A0406,103.629323,24845.0,6.709143422030074,0.001
VC_A0763,VC_A0840,103.902549,76394.0,6.712905923790767,0.001
VC_A0763,VC_A0841,103.902549,76933.0,6.712905923790767,0.001
VC_A0763,VC_A0842,103.902549,77309.0,6.712905923790767,0.001
VC_A0304,VC_A0512,103.949925,124023.0,6.713557325417019,0.001
VC_A0305,VC_A0512,103.949925,123669.0,6.713557325417019,0.001
VC_A0306,VC_A0512,103.949925,123487.0,6.713557325417019,0.001
VC_A0311,VC_A0538,103.959877,152364.0,6.7136941241841175,0.001
VC_A0311,VC_A0539,103.959877,152906.0,6.7136941241841175,0.001
VC_A0312,VC_A0538,103.959877,152121.0,6.7136941241841175,0.001
VC_A0312,VC_A0539,103.959877,152663.0,6.7136941241841175,0.001
VC_A0313,VC_A0538,103.959877,151491.0,6.7136941241841175,0.001
VC_A0313,VC_A0539,103.959877,152033.0,6.7136941241841175,0.001
VC_1471,VC_1638,103.979907,185073.0,6.7139694143764395,0.001
VC_1472,VC_1638,103.979907,184913.0,6.7139694143764395,0.001
VC_A0538,VC_A0806,104.042552,274995.0,6.714830061699083,0.001
VC_A0539,VC_A0806,104.042552,274429.0,6.714830061699083,0.001
VC_A0118,VC_A0220,104.097563,109078.0,6.715585406281504,0.001
VC_A0379,VC_A0439,104.197404,33251.0,6.71695529285991,0.001
VC_A0379,VC_A0440,104.197404,34408.0,6.71695529285991,0.001
VC_A0379,VC_A0441,104.197404,34974.0,6.71695529285991,0.001
VC_A0597,VC_A0605,104.249177,7249.0,6.717665141900972,0.001
VC_A0598,VC_A0605,104.249177,7115.0,6.717665141900972,0.001
VC_2685,VC_2694,104.347593,6893.0,6.71901354136104,0.001
VC_2686,VC_2694,104.347593,6588.0,6.71901354136104,0.001
VC_2687,VC_2694,104.347593,6435.0,6.71901354136104,0.001
VC_2688,VC_2694,104.347593,5260.0,6.71901354136104,0.001
VC_0503,VC_0557,104.467991,55008.0,6.720661404513486,0.001
VC_0600,VC_0821,104.504749,253924.0,6.721164129034669,0.001
VC_0362,VC_0372,104.523446,5027.0,6.721419773255576,0.001
VC_0877,VC_0900,104.637318,18235.0,6.722975768626203,0.001
VC_0878,VC_0900,104.637318,17957.0,6.722975768626203,0.001
VC_A0375,VC_A0510,105.010444,76632.0,6.728062593853462,0.001
VC_1664,VC_1898,105.152689,247888.0,6.729997107017347,0.001
VC_1420,VC_1435,105.214909,14399.0,6.730842475980013,0.001
VC_1420,VC_1436,105.214909,15070.0,6.730842475980013,0.001
VC_1421,VC_1435,105.214909,13673.0,6.730842475980013,0.001
VC_1421,VC_1436,105.214909,14344.0,6.730842475980013,0.001
VC_1971,VC_1979,105.276756,7972.0,6.731682286451764,0.001
VC_1441,VC_1452,105.298789,26038.0,6.73198135095563,0.001
VC_1441,VC_1453,105.298789,26356.0,6.73198135095563,0.001
VC_1441,VC_1454,105.298789,26708.0,6.73198135095563,0.001
VC_0262,VC_0326,105.312029,70849.0,6.732161034026753,0.001
VC_0263,VC_0326,105.312029,70287.0,6.732161034026753,0.001
VC_1610,VC_1637,105.334848,38256.0,6.73247066338721,0.001
VC_1611,VC_1637,105.334848,37249.0,6.73247066338721,0.001
VC_1781,VC_2712,105.488897,954703.0,6.734559206347189,0.001
VC_1782,VC_2712,105.488897,953852.0,6.734559206347189,0.001
VC_2476,VC_2488,105.493094,10949.0,6.734616065531,0.001
VC_2476,VC_2489,105.493094,11612.0,6.734616065531,0.001
VC_2477,VC_2488,105.493094,10848.0,6.734616065531,0.001
VC_2477,VC_2489,105.493094,11511.0,6.734616065531,0.001
VC_2478,VC_2488,105.493094,10298.0,6.734616065531,0.001
VC_2478,VC_2489,105.493094,10961.0,6.734616065531,0.001
VC_1405,VC_1650,105.579052,278728.0,6.735780095549756,0.001
VC_1719,VC_1749,105.587449,25068.0,6.735893756094051,0.001
VC_1719,VC_1750,105.587449,26305.0,6.735893756094051,0.001
VC_0642,VC_0993,105.651687,373189.0,6.736762975962209,0.001
VC_1595,VC_1600,105.90542,5602.0,6.740191187911708,0.001
VC_0647,VC_0763,106.025892,123154.0,6.741816049403122,0.001
VC_A0600,VC_A0601,106.202318,24.0,6.744192290821806,0.001
VC_0711,VC_1898,106.209163,1282245.0,6.744284405735729,0.001
VC_0325,VC_0329,106.355601,5560.0,6.7462536518063425,0.001
VC_1393,VC_1422,106.42646,33818.0,6.747205574244699,0.001
VC_1548,VC_1634,106.426534,98520.0,6.747206568035208,0.001
VC_1730,VC_1747,106.465372,12421.0,6.747728052456385,0.001
VC_1374,VC_1405,106.518948,28039.0,6.748447117280376,0.001
VC_A0564,VC_A0568,106.539264,3178.0,6.7487196927125375,0.001
VC_A0564,VC_A0569,106.539264,4385.0,6.7487196927125375,0.001
VC_A0183,VC_A0510,106.540105,233616.0,6.748730975119911,0.001
VC_A0184,VC_A0510,106.540105,233263.0,6.748730975119911,0.001
VC_2320,VC_2321,106.556473,156.0,6.74895054190888,0.001
VC_1234,VC_1238,106.585119,3946.0,6.749334730219484,0.001
VC_1234,VC_1239,106.585119,4740.0,6.749334730219484,0.001
VC_1234,VC_1240,106.585119,5286.0,6.749334730219484,0.001
VC_1971,VC_2145,106.662627,177058.0,6.7503737228606635,0.001
VC_1971,VC_2146,106.662627,178032.0,6.7503737228606635,0.001
VC_1971,VC_2147,106.662627,178640.0,6.7503737228606635,0.001
VC_1477,VC_1764,106.67369,320111.0,6.750521961072162,0.001
VC_0998,VC_0999,106.714091,121.0,6.7510631832599755,0.001
VC_1653,VC_1674,106.811473,22717.0,6.752366903667199,0.001
VC_0709,VC_1811,106.929871,1194830.0,6.7539503945404125,0.001
VC_0709,VC_1812,106.929871,1195427.0,6.7539503945404125,0.001
VC_0709,VC_1813,106.929871,1195815.0,6.7539503945404125,0.001
VC_1237,VC_1249,107.182698,8526.0,6.7573259726217305,0.001
VC_1237,VC_1250,107.182698,9304.0,6.7573259726217305,0.001
VC_A0096,VC_A0097,107.333679,12.0,6.759338010494263,0.001
VC_A0096,VC_A0098,107.333679,1127.0,6.759338010494263,0.001
VC_0984,VC_1006,107.638419,29396.0,6.763390579279871,0.001
VC_0984,VC_1007,107.638419,30140.0,6.763390579279871,0.001
VC_A0256,VC_A0342,107.677128,62519.0,6.76390453498805,0.001
VC_A0257,VC_A0342,107.677128,61089.0,6.76390453498805,0.001
VC_A0069,VC_A0097,107.759434,25050.0,6.7649967382735925,0.001
VC_A0069,VC_A0098,107.759434,26165.0,6.7649967382735925,0.001
VC_0647,VC_0686,107.834416,41317.0,6.765991032586945,0.001
VC_1597,VC_1642,107.932233,56600.0,6.767287099830977,0.001
VC_A0554,VC_A0668,108.077474,113035.0,6.769209385809136,0.001
VC_A0554,VC_A0669,108.077474,113335.0,6.769209385809136,0.001
VC_0925,VC_1132,108.114513,212249.0,6.769699192816876,0.001
VC_1740,VC_1751,108.16318,7870.0,6.770342516830003,0.001
VC_1828,VC_1829,108.182499,188.0,6.770597813162821,0.001
VC_1828,VC_1830,108.182499,273.0,6.770597813162821,0.001
VC_0821,VC_1276,108.385524,469509.0,6.773278015334193,0.001
VC_A0413,VC_A0482,108.540792,40207.0,6.775324406241047,0.001
VC_A0413,VC_A0483,108.540792,40710.0,6.775324406241047,0.001
VC_A0414,VC_A0482,108.540792,39657.0,6.775324406241047,0.001
VC_A0414,VC_A0483,108.540792,40160.0,6.775324406241047,0.001
VC_1069,VC_1126,108.632538,56069.0,6.776532231179898,0.001
VC_1070,VC_1126,108.632538,55558.0,6.776532231179898,0.001
VC_1777,VC_2737,108.715576,981403.0,6.777624545258589,0.001
VC_1778,VC_2737,108.715576,980874.0,6.777624545258589,0.001
VC_1779,VC_2737,108.715576,979858.0,6.777624545258589,0.001
VC_2557,VC_2586,108.736127,20210.0,6.77789475346811,0.001
VC_2558,VC_2586,108.736127,19490.0,6.77789475346811,0.001
VC_1437,VC_1439,108.777343,559.0,6.778436516299375,0.001
VC_1437,VC_1440,108.777343,1547.0,6.778436516299375,0.001
VC_1499,VC_1502,108.785709,3972.0,6.7785464581735475,0.001
VC_0485,VC_0531,108.910079,46168.0,6.7801798804893405,0.001
VC_0485,VC_0532,108.910079,46952.0,6.7801798804893405,0.001
VC_0485,VC_0533,108.910079,47578.0,6.7801798804893405,0.001
VC_A0556,VC_A0635,108.953194,77510.0,6.780745703026561,0.001
VC_A0557,VC_A0635,108.953194,75831.0,6.780745703026561,0.001
VC_0642,VC_0656,108.967856,15454.0,6.780938070193968,0.001
VC_0642,VC_0657,108.967856,15822.0,6.780938070193968,0.001
VC_0780,VC_1084,109.235759,312766.0,6.784448480504294,0.001
VC_0545,VC_0567,109.383776,22030.0,6.786384332865762,0.001
VC_0545,VC_0568,109.383776,22621.0,6.786384332865762,0.001
VC_0400,VC_0545,109.474064,149141.0,6.787563897576782,0.001
VC_0925,VC_2750,109.78021,1022604.0,6.791556368229465,0.001
VC_1417,VC_1455,109.796343,51418.0,6.7917664536272255,0.001
VC_1417,VC_1456,109.796343,52358.0,6.7917664536272255,0.001
VC_1823,VC_1860,109.907193,34856.0,6.793209125778463,0.001
VC_1823,VC_1861,109.907193,35721.0,6.793209125778463,0.001
VC_1823,VC_1862,109.907193,36401.0,6.793209125778463,0.001
VC_0735,VC_0736,110.17963,23.0,6.796748675767964,0.001
VC_A0484,VC_A0630,110.247955,143399.0,6.797635005957353,0.001
VC_A0484,VC_A0631,110.247955,144386.0,6.797635005957353,0.001
VC_A0484,VC_A0632,110.247955,144934.0,6.797635005957353,0.001
VC_A0068,VC_A1030,110.265412,170038.0,6.797861375525348,0.001
VC_1714,VC_1752,110.332421,33657.0,6.798729969380124,0.001
VC_1714,VC_1753,110.332421,33946.0,6.798729969380124,0.001
VC_A0411,VC_A0591,110.358524,147498.0,6.7990681840194735,0.001
VC_A0412,VC_A0591,110.358524,147340.0,6.7990681840194735,0.001
VC_2217,VC_2384,110.385428,174258.0,6.799416694200965,0.001
VC_2217,VC_2385,110.385428,175505.0,6.799416694200965,0.001
VC_1769,VC_2043,110.400966,284568.0,6.799617932662428,0.001
VC_1777,VC_1953,110.543369,178569.0,6.801460940961761,0.001
VC_1778,VC_1953,110.543369,178040.0,6.801460940961761,0.001
VC_1779,VC_1953,110.543369,177024.0,6.801460940961761,0.001
VC_0669,VC_0671,110.653021,88.0,6.802878476517337,0.001
VC_A0885,VC_A0899,110.760576,15133.0,6.804267551123305,0.001
VC_1609,VC_1612,110.813186,1668.0,6.8049465233499475,0.001
VC_2135,VC_2436,110.894612,320401.0,6.8059967584569705,0.001
VC_2221,VC_2222,111.013709,181.0,6.807531499700361,0.001
VC_2221,VC_2223,111.013709,789.0,6.807531499700361,0.001
VC_2222,VC_2223,111.013709,29.0,6.807531499700361,0.001
VC_0061,VC_0081,111.046862,17126.0,6.807958434870848,0.001
VC_0845,VC_0986,111.102247,139552.0,6.808671385877633,0.001
VC_1724,VC_1873,111.14271,154167.0,6.809192028757224,0.001
VC_1724,VC_1874,111.14271,155451.0,6.809192028757224,0.001
VC_1725,VC_1873,111.14271,153344.0,6.809192028757224,0.001
VC_1725,VC_1874,111.14271,154628.0,6.809192028757224,0.001
VC_1925,VC_1941,111.252867,14138.0,6.810608482437016,0.001
VC_A0556,VC_A0961,111.38331,417115.0,6.81228398718326,0.001
VC_A0557,VC_A0961,111.38331,415436.0,6.81228398718326,0.001
VC_1067,VC_1175,111.406523,113591.0,6.812581947990974,0.001
VC_1679,VC_2765,111.534202,1137858.0,6.814219729499039,0.001
VC_0196,VC_1583,111.703658,1467122.0,6.816390531308064,0.001
VC_0196,VC_1584,111.703658,1466516.0,6.816390531308064,0.001
VC_0216,VC_0394,111.743759,192506.0,6.816903764195934,0.001
VC_A0528,VC_A0556,111.974098,29158.0,6.8198482281634,0.001
VC_A0528,VC_A0557,111.974098,29982.0,6.8198482281634,0.001
VC_1227,VC_1289,112.01299,63871.0,6.820344798977075,0.001
VC_1228,VC_1289,112.01299,62720.0,6.820344798977075,0.001
VC_0157,VC_2005,112.290088,950222.0,6.823877831879349,0.001
VC_0821,VC_1188,112.402979,380462.0,6.825314728926795,0.001
VC_2005,VC_2032,112.4159,28428.0,6.82547909851301,0.001
VC_A0292,VC_A0308,112.57896,8661.0,6.827551796492434,0.001
VC_A0488,VC_A0981,112.585807,503216.0,6.827638765374787,0.001
VC_A0488,VC_A0982,112.585807,504113.0,6.827638765374787,0.001
VC_A0489,VC_A0981,112.585807,502926.0,6.827638765374787,0.001
VC_A0489,VC_A0982,112.585807,503823.0,6.827638765374787,0.001
VC_1123,VC_1435,112.884189,340304.0,6.831423655568321,0.001
VC_1123,VC_1436,112.884189,340975.0,6.831423655568321,0.001
VC_1124,VC_1435,112.884189,339805.0,6.831423655568321,0.001
VC_1124,VC_1436,112.884189,340476.0,6.831423655568321,0.001
VC_1125,VC_1435,112.884189,339281.0,6.831423655568321,0.001
VC_1125,VC_1436,112.884189,339952.0,6.831423655568321,0.001
VC_0934,VC_1054,112.918079,122050.0,6.83185291323749,0.001
VC_0935,VC_1054,112.918079,120783.0,6.83185291323749,0.001
VC_1334,VC_1405,113.061716,77909.0,6.833670832364995,0.001
VC_1729,VC_1760,113.182523,30966.0,6.835198035652523,0.001
VC_2384,VC_2551,113.197697,184992.0,6.835389746253227,0.001
VC_2385,VC_2551,113.197697,183559.0,6.835389746253227,0.001
VC_A0007,VC_A0822,113.292638,308410.0,6.836588667142024,0.001
VC_A0007,VC_A0823,113.292638,307997.0,6.836588667142024,0.001
VC_A0529,VC_A0684,113.310221,154524.0,6.836810597060705,0.001
VC_A0529,VC_A0685,113.310221,155947.0,6.836810597060705,0.001
VC_A0302,VC_A0330,113.404355,15157.0,6.837998161622811,0.001
VC_A0303,VC_A0330,113.404355,14575.0,6.837998161622811,0.001
VC_1067,VC_1114,113.507523,48692.0,6.839298574457272,0.001
VC_1067,VC_1115,113.507523,49606.0,6.839298574457272,0.001
VC_A0675,VC_A0676,113.830216,157.0,6.8433585072018355,0.001
VC_A0675,VC_A0677,113.830216,669.0,6.8433585072018355,0.001
VC_0216,VC_2773,113.925649,226098.0,6.844557003037885,0.001
VC_1816,VC_1823,114.058527,8005.0,6.846224095585804,0.001
VC_1817,VC_1823,114.058527,6145.0,6.846224095585804,0.001
VC_1221,VC_1394,114.329172,184938.0,6.849613672205112,0.001
VC_1222,VC_1394,114.329172,184620.0,6.849613672205112,0.001
VC_1223,VC_1394,114.329172,184400.0,6.849613672205112,0.001
VC_1224,VC_1394,114.329172,183712.0,6.849613672205112,0.001
VC_0161,VC_1208,114.339367,1126475.0,6.849741199574169,0.001
VC_0161,VC_1209,114.339367,1126800.0,6.849741199574169,0.001
VC_0161,VC_1210,114.339367,1127558.0,6.849741199574169,0.001
VC_0162,VC_1208,114.339367,1124853.0,6.849741199574169,0.001
VC_0162,VC_1209,114.339367,1125178.0,6.849741199574169,0.001
VC_0162,VC_1210,114.339367,1125936.0,6.849741199574169,0.001
VC_1388,VC_1404,114.37526,15767.0,6.850190088785865,0.001
VC_1389,VC_1404,114.37526,15352.0,6.850190088785865,0.001
VC_1390,VC_1404,114.37526,14424.0,6.850190088785865,0.001
VC_1730,VC_1740,114.552533,5667.0,6.852405074906839,0.001
VC_1126,VC_1828,114.640912,775965.0,6.853508081536024,0.001
VC_1126,VC_1829,114.640912,776606.0,6.853508081536024,0.001
VC_1126,VC_1830,114.640912,776691.0,6.853508081536024,0.001
VC_0591,VC_0860,114.641343,305775.0,6.85351345852928,0.001
VC_0591,VC_0861,114.641343,307006.0,6.85351345852928,0.001
VC_A0304,VC_A0552,114.728442,169778.0,6.854599661736861,0.001
VC_A0305,VC_A0552,114.728442,169424.0,6.854599661736861,0.001
VC_A0306,VC_A0552,114.728442,169242.0,6.854599661736861,0.001
VC_A0309,VC_A0323,114.731665,5981.0,6.854639839771663,0.001
VC_A0309,VC_A0324,114.731665,6243.0,6.854639839771663,0.001
VC_A0310,VC_A0323,114.731665,5485.0,6.854639839771663,0.001
VC_A0310,VC_A0324,114.731665,5747.0,6.854639839771663,0.001
VC_0964,VC_0983,114.743777,16957.0,6.854790818399893,0.001
VC_2401,VC_2436,114.81702,39518.0,6.855703471299457,0.001
VC_0147,VC_0361,114.83976,241411.0,6.855986708296322,0.001
VC_A0988,VC_A1057,114.958548,65900.0,6.8574653633822695,0.001
VC_1429,VC_1477,115.243601,55109.0,6.861007490428434,0.001
VC_1430,VC_1477,115.243601,54316.0,6.861007490428434,0.001
VC_1431,VC_1477,115.243601,53655.0,6.861007490428434,0.001
VC_1391,VC_1397,115.271758,4049.0,6.861356903599586,0.001
VC_0947,VC_2731,115.513882,1068518.0,6.864358044220173,0.001
VC_0288,VC_0289,115.663489,76.0,6.8662093156850945,0.001
VC_1259,VC_1319,115.690509,68222.0,6.866543414269333,0.001
VC_1259,VC_1320,115.690509,69570.0,6.866543414269333,0.001
VC_A0517,VC_A0706,115.721934,200301.0,6.8669318827789905,0.001
VC_A0551,VC_A0564,115.826398,13773.0,6.8682224910527605,0.001
VC_A0635,VC_A0637,115.929114,290.0,6.869490378788025,0.001
VC_0183,VC_0196,115.994477,15331.0,6.870296615371592,0.001
VC_0677,VC_0770,116.077205,100346.0,6.871316399390679,0.001
VC_1496,VC_1558,116.130574,60683.0,6.871973894144257,0.001
VC_A0947,VC_A0949,116.251328,387.0,6.873460452712941,0.001
VC_A0947,VC_A0950,116.251328,1123.0,6.873460452712941,0.001
VC_A0947,VC_A0951,116.251328,1211.0,6.873460452712941,0.001
VC_A0948,VC_A0949,116.251328,137.0,6.873460452712941,0.001
VC_A0948,VC_A0950,116.251328,873.0,6.873460452712941,0.001
VC_A0948,VC_A0951,116.251328,961.0,6.873460452712941,0.001
VC_1493,VC_1495,116.27542,2838.0,6.873756857360545,0.001
VC_A0264,VC_A0265,116.283533,183.0,6.873856658154518,0.001
VC_A0264,VC_A0266,116.283533,623.0,6.873856658154518,0.001
VC_0336,VC_2744,116.360661,397237.0,6.874805091484355,0.001
VC_A0861,VC_A0883,116.387366,23057.0,6.875133334253638,0.001
VC_1747,VC_1752,116.440523,4816.0,6.87578648786265,0.001
VC_1747,VC_1753,116.440523,5105.0,6.87578648786265,0.001
VC_1349,VC_2438,116.557742,1172854.0,6.877225743459055,0.001
VC_2126,VC_2128,116.712112,545.0,6.879118964044998,0.001
VC_2127,VC_2128,116.712112,34.0,6.879118964044998,0.001
VC_1231,VC_1232,116.715503,169.0,6.879160523985908,0.001
VC_1687,VC_1690,116.847984,2069.0,6.880783268701544,0.001
VC_1687,VC_1691,116.847984,3249.0,6.880783268701544,0.001
VC_1688,VC_1690,116.847984,675.0,6.880783268701544,0.001
VC_1688,VC_1691,116.847984,1855.0,6.880783268701544,0.001
VC_1126,VC_1343,116.942278,235196.0,6.881937154297019,0.001
VC_0328,VC_0984,116.945767,702740.0,6.881979831856181,0.001
VC_0690,VC_0770,117.256565,86653.0,6.8857764666166865,0.001
VC_1987,VC_2436,117.332852,470164.0,6.886706845344477,0.001
VC_1005,VC_1054,117.521764,45369.0,6.8890081934706755,0.001
VC_1444,VC_1466,117.55235,32892.0,6.889380450652372,0.001
VC_A0351,VC_A0510,117.615767,91748.0,6.890151982633533,0.001
VC_A0352,VC_A0510,117.615767,91339.0,6.890151982633533,0.001
VC_A0353,VC_A0510,117.615767,91175.0,6.890151982633533,0.001
VC_A0354,VC_A0510,117.615767,90502.0,6.890151982633533,0.001
VC_0557,VC_0969,117.638929,441035.0,6.890433668966462,0.001
VC_A0211,VC_A0301,117.706404,86932.0,6.891253957693239,0.001
VC_A0376,VC_A0390,117.722217,7257.0,6.891446127757819,0.001
VC_A0377,VC_A0390,117.722217,7115.0,6.891446127757819,0.001
VC_0336,VC_0343,117.983269,8570.0,6.894614910974077,0.001
VC_0671,VC_0860,117.983985,207678.0,6.894623592585786,0.001
VC_0671,VC_0861,117.983985,208909.0,6.894623592585786,0.001
VC_0153,VC_2694,118.189347,241968.0,6.8971114849952455,0.001
VC_0154,VC_2694,118.189347,242376.0,6.8971114849952455,0.001
VC_1375,VC_1471,118.256903,110048.0,6.89792896657686,0.001
VC_1375,VC_1472,118.256903,110208.0,6.89792896657686,0.001
VC_0871,VC_1335,118.30188,482365.0,6.898472967470953,0.001
VC_0871,VC_1336,118.30188,483053.0,6.898472967470953,0.001
VC_0872,VC_1335,118.30188,482156.0,6.898472967470953,0.001
VC_0872,VC_1336,118.30188,482844.0,6.898472967470953,0.001
VC_0873,VC_1335,118.30188,481409.0,6.898472967470953,0.001
VC_0873,VC_1336,118.30188,482097.0,6.898472967470953,0.001
VC_0893,VC_0984,118.472445,94501.0,6.900534104668215,0.001
VC_A0165,VC_A0309,118.576299,137320.0,6.901787653695044,0.001
VC_A0165,VC_A0310,118.576299,138155.0,6.901787653695044,0.001
VC_0746,VC_1066,118.615461,331866.0,6.902260068160293,0.001
VC_0452,VC_0453,118.728809,239.0,6.903626523348208,0.001
VC_2414,VC_2517,118.802421,116673.0,6.904513252570892,0.001
VC_2414,VC_2518,118.802421,117315.0,6.904513252570892,0.001
VC_1404,VC_1412,118.861969,9718.0,6.905230168472022,0.001
VC_1365,VC_1396,118.930774,31326.0,6.906058088731582,0.001
VC_0565,VC_0925,119.000735,388451.0,6.906899432088582,0.001
VC_1439,VC_2662,119.027628,1294539.0,6.907222713865886,0.001
VC_1440,VC_2662,119.027628,1294367.0,6.907222713865886,0.001
VC_A0478,VC_A0558,119.148719,74526.0,6.908677456617873,0.001
VC_A0478,VC_A0559,119.148719,76169.0,6.908677456617873,0.001
VC_2309,VC_2310,119.28221,69.0,6.910279470337935,0.001
VC_2309,VC_2311,119.28221,508.0,6.910279470337935,0.001
VC_2310,VC_2311,119.28221,4.0,6.910279470337935,0.001
VC_0874,VC_0877,119.466923,2669.0,6.912493265071538,0.001
VC_0874,VC_0878,119.466923,2788.0,6.912493265071538,0.001
VC_2638,VC_2640,119.481224,225.0,6.912664521684721,0.001
VC_2638,VC_2641,119.481224,739.0,6.912664521684721,0.001
VC_2639,VC_2640,119.481224,121.0,6.912664521684721,0.001
