node1,node2,interaction,distance,Log2(interaction + 1),p_value
B9H01_00885,B9H01_00895,70.6654,561.0,6.163204849846892,0.005
B9H01_02975,B9H01_02995,70.6669,1640.0,6.163235046007302,0.005
B9H01_02975,B9H01_03000,70.6669,2022.0,6.163235046007302,0.005
B9H01_02980,B9H01_02995,70.6669,969.0,6.163235046007302,0.005
B9H01_02980,B9H01_03000,70.6669,1351.0,6.163235046007302,0.005
B9H01_02985,B9H01_02995,70.6669,673.0,6.163235046007302,0.005
B9H01_02985,B9H01_03000,70.6669,1055.0,6.163235046007302,0.005
B9H01_03035,B9H01_03235,70.6831,39040.0,6.163561124273949,0.005
B9H01_03040,B9H01_03235,70.6831,37702.0,6.163561124273949,0.005
B9H01_00535,B9H01_00580,70.6915,4228.0,6.16373017288308,0.005
B9H01_00535,B9H01_00585,70.6915,4656.0,6.16373017288308,0.005
B9H01_00540,B9H01_00580,70.6915,3715.0,6.16373017288308,0.005
B9H01_00540,B9H01_00585,70.6915,4143.0,6.16373017288308,0.005
B9H01_00545,B9H01_00580,70.6915,3518.0,6.16373017288308,0.005
B9H01_00545,B9H01_00585,70.6915,3946.0,6.16373017288308,0.005
B9H01_00550,B9H01_00580,70.6915,2942.0,6.16373017288308,0.005
B9H01_00550,B9H01_00585,70.6915,3370.0,6.16373017288308,0.005
B9H01_02670,B9H01_02695,70.6978,4282.0,6.163856946341956,0.005
B9H01_02145,B9H01_07775,70.7094,979464.0,6.164090341352957,0.005
B9H01_02145,B9H01_07780,70.7094,978713.0,6.164090341352957,0.005
B9H01_02145,B9H01_07785,70.7094,978209.0,6.164090341352957,0.005
B9H01_02550,B9H01_02570,70.7124,3089.0,6.164150695986957,0.005
B9H01_02550,B9H01_02575,70.7124,3504.0,6.164150695986957,0.005
B9H01_02555,B9H01_02570,70.7124,1999.0,6.164150695986957,0.005
B9H01_02555,B9H01_02575,70.7124,2414.0,6.164150695986957,0.005
B9H01_05415,B9H01_05860,70.7192,87773.0,6.16428749047695,0.005
B9H01_05415,B9H01_05865,70.7192,88542.0,6.16428749047695,0.005
B9H01_05420,B9H01_05860,70.7192,87550.0,6.16428749047695,0.005
B9H01_05420,B9H01_05865,70.7192,88319.0,6.16428749047695,0.005
B9H01_05425,B9H01_05860,70.7192,87392.0,6.16428749047695,0.005
B9H01_05425,B9H01_05865,70.7192,88161.0,6.16428749047695,0.005
B9H01_05430,B9H01_05860,70.7192,86287.0,6.16428749047695,0.005
B9H01_05430,B9H01_05865,70.7192,87056.0,6.16428749047695,0.005
B9H01_05610,B9H01_05620,70.7251,841.0,6.164406169305541,0.005
B9H01_05610,B9H01_05625,70.7251,1956.0,6.164406169305541,0.005
B9H01_00730,B9H01_00745,70.7375,1519.0,6.164655564179906,0.005
B9H01_00735,B9H01_00745,70.7375,814.0,6.164655564179906,0.005
B9H01_00740,B9H01_00745,70.7375,9.0,6.164655564179906,0.005
B9H01_05480,B9H01_05515,70.7504,4353.0,6.164914969552451,0.005
B9H01_07025,B9H01_08955,70.7541,358733.0,6.1649893640369795,0.005
B9H01_05785,B9H01_05795,70.7567,1818.0,6.165041638947393,0.005
B9H01_05735,B9H01_05755,70.7627,2732.0,6.1651622661274175,0.005
B9H01_05740,B9H01_05755,70.7627,1858.0,6.1651622661274175,0.005
B9H01_09745,B9H01_09750,70.7659,71.0,6.165226596499645,0.005
B9H01_00030,B9H01_00235,70.7714,25924.0,6.165337157625272,0.005
B9H01_03580,B9H01_08440,70.779,947390.0,6.16548991905709,0.005
B9H01_03580,B9H01_08445,70.779,948126.0,6.16548991905709,0.005
B9H01_03585,B9H01_08440,70.779,946669.0,6.16548991905709,0.005
B9H01_03585,B9H01_08445,70.779,947405.0,6.16548991905709,0.005
B9H01_10315,B9H01_10495,70.7863,35415.0,6.165636635203785,0.005
B9H01_09045,B9H01_09055,70.8054,997.0,6.1660204383824295,0.005
B9H01_09050,B9H01_09055,70.8054,9.0,6.1660204383824295,0.005
B9H01_09410,B9H01_09425,70.8066,1272.0,6.16604454826251,0.005
B9H01_01685,B9H01_01690,70.8124,221.0,6.166161073669897,0.005
B9H01_02810,B9H01_02835,70.8158,3681.0,6.166229377291887,0.005
B9H01_02810,B9H01_02840,70.8158,4520.0,6.166229377291887,0.005
B9H01_02550,B9H01_02640,70.8379,15333.0,6.166673272028398,0.005
B9H01_02550,B9H01_02645,70.8379,16059.0,6.166673272028398,0.005
B9H01_02555,B9H01_02640,70.8379,14243.0,6.166673272028398,0.005
B9H01_02555,B9H01_02645,70.8379,14969.0,6.166673272028398,0.005
B9H01_06480,B9H01_08080,70.8464,307202.0,6.166843964412491,0.005
B9H01_03045,B9H01_03820,70.8499,165387.0,6.166914243642284,0.005
B9H01_03045,B9H01_03825,70.8499,165913.0,6.166914243642284,0.005
B9H01_06030,B9H01_07675,70.9135,322243.0,6.168190721669188,0.005
B9H01_06030,B9H01_07680,70.9135,322575.0,6.168190721669188,0.005
B9H01_00465,B9H01_00515,70.9171,3678.0,6.168262941379712,0.005
B9H01_00465,B9H01_00520,70.9171,3884.0,6.168262941379712,0.005
B9H01_00465,B9H01_00525,70.9171,4426.0,6.168262941379712,0.005
B9H01_00470,B9H01_00515,70.9171,3316.0,6.168262941379712,0.005
B9H01_00470,B9H01_00520,70.9171,3522.0,6.168262941379712,0.005
B9H01_00470,B9H01_00525,70.9171,4064.0,6.168262941379712,0.005
B9H01_00475,B9H01_00515,70.9171,2650.0,6.168262941379712,0.005
B9H01_00475,B9H01_00520,70.9171,2856.0,6.168262941379712,0.005
B9H01_00475,B9H01_00525,70.9171,3398.0,6.168262941379712,0.005
B9H01_00015,B9H01_10500,70.9252,6740.0,6.1684254225113895,0.005
B9H01_03305,B9H01_03325,70.9508,2762.0,6.168938822848298,0.005
B9H01_03310,B9H01_03325,70.9508,2425.0,6.168938822848298,0.005
B9H01_02950,B9H01_03610,70.9563,132858.0,6.169049099863521,0.005
B9H01_02955,B9H01_03610,70.9563,132636.0,6.169049099863521,0.005
B9H01_03370,B9H01_03890,70.9582,112071.0,6.169087193600815,0.005
B9H01_01585,B9H01_08465,70.9728,735664.0,6.1693798803419515,0.005
B9H01_01590,B9H01_08465,70.9728,736630.0,6.1693798803419515,0.005
B9H01_01595,B9H01_08465,70.9728,737425.0,6.1693798803419515,0.005
B9H01_10300,B9H01_10495,70.9771,39863.0,6.169466071283073,0.005
B9H01_10305,B9H01_10495,70.9771,38942.0,6.169466071283073,0.005
B9H01_02625,B9H01_02640,70.9842,1429.0,6.169608375288366,0.005
B9H01_02625,B9H01_02645,70.9842,2155.0,6.169608375288366,0.005
B9H01_06250,B9H01_06495,71.0024,47427.0,6.169973090475529,0.005
B9H01_06250,B9H01_06500,71.0024,48359.0,6.169973090475529,0.005
B9H01_08675,B9H01_08745,71.0047,15639.0,6.170019174294929,0.005
B9H01_06730,B9H01_06755,71.0154,3327.0,6.170233544885782,0.005
B9H01_06735,B9H01_06755,71.0154,2507.0,6.170233544885782,0.005
B9H01_06155,B9H01_09015,71.0164,559682.0,6.170253577892951,0.005
B9H01_06160,B9H01_09015,71.0164,559437.0,6.170253577892951,0.005
B9H01_06165,B9H01_09015,71.0164,558960.0,6.170253577892951,0.005
B9H01_02020,B9H01_08360,71.0233,843042.0,6.170391798061276,0.005
B9H01_00800,B9H01_04220,71.0346,714088.0,6.170618130029123,0.005
B9H01_00040,B9H01_10420,71.0416,29076.0,6.170758317864368,0.005
B9H01_01500,B9H01_02495,71.0444,203683.0,6.170814389184483,0.005
B9H01_01500,B9H01_02500,71.0444,204365.0,6.170814389184483,0.005
B9H01_01505,B9H01_02495,71.0444,202558.0,6.170814389184483,0.005
B9H01_01505,B9H01_02500,71.0444,203240.0,6.170814389184483,0.005
B9H01_02905,B9H01_02930,71.0454,4720.0,6.170834414127829,0.005
B9H01_02910,B9H01_02930,71.0454,4295.0,6.170834414127829,0.005
B9H01_02915,B9H01_02930,71.0454,2965.0,6.170834414127829,0.005
B9H01_10130,B9H01_10150,71.0567,2303.0,6.171060676673559,0.005
B9H01_04125,B9H01_07265,71.0589,624059.0,6.17110472366209,0.005
B9H01_00235,B9H01_10500,71.0779,35423.0,6.1714850735232725,0.005
B9H01_06425,B9H01_06445,71.1171,2152.0,6.172269478627417,0.005
B9H01_06360,B9H01_06400,71.1228,6238.0,6.172383502025067,0.005
B9H01_06365,B9H01_06400,71.1228,5999.0,6.172383502025067,0.005
B9H01_06370,B9H01_06400,71.1228,4733.0,6.172383502025067,0.005
B9H01_10340,B9H01_10350,71.1364,1735.0,6.172655521454181,0.005
B9H01_10340,B9H01_10355,71.1364,2250.0,6.172655521454181,0.005
B9H01_04765,B9H01_04770,71.1544,171.0,6.173015468323568,0.005
B9H01_10310,B9H01_10485,71.1702,35530.0,6.173331347691841,0.005
B9H01_05335,B9H01_06495,71.199,224458.0,6.173906949935654,0.005
B9H01_05335,B9H01_06500,71.199,225390.0,6.173906949935654,0.005
B9H01_05340,B9H01_06495,71.199,223884.0,6.173906949935654,0.005
B9H01_05340,B9H01_06500,71.199,224816.0,6.173906949935654,0.005
B9H01_06265,B9H01_06285,71.1993,2233.0,6.173912944583961,0.005
B9H01_06270,B9H01_06285,71.1993,1559.0,6.173912944583961,0.005
B9H01_06275,B9H01_06285,71.1993,966.0,6.173912944583961,0.005
B9H01_06705,B9H01_06725,71.2386,860.0,6.174698028228989,0.005
B9H01_07265,B9H01_07500,71.2502,39476.0,6.174929676114642,0.005
B9H01_07265,B9H01_07505,71.2502,40995.0,6.174929676114642,0.005
B9H01_02495,B9H01_02560,71.2506,8143.0,6.174937663309403,0.005
B9H01_02495,B9H01_02565,71.2506,9558.0,6.174937663309403,0.005
B9H01_02500,B9H01_02560,71.2506,7416.0,6.174937663309403,0.005
B9H01_02500,B9H01_02565,71.2506,8831.0,6.174937663309403,0.005
B9H01_06250,B9H01_06325,71.2573,11301.0,6.1750714422485595,0.005
B9H01_01405,B9H01_01535,71.2669,32300.0,6.175263103886028,0.005
B9H01_00035,B9H01_00065,71.2754,5574.0,6.175432783043779,0.005
B9H01_03375,B9H01_09015,71.291,977451.0,6.175744142290813,0.005
B9H01_03380,B9H01_09015,71.291,978305.0,6.175744142290813,0.005
B9H01_00045,B9H01_00190,71.2956,13511.0,6.175835940523711,0.005
B9H01_00045,B9H01_00195,71.2956,14337.0,6.175835940523711,0.005
B9H01_00050,B9H01_00190,71.2956,13156.0,6.175835940523711,0.005
B9H01_00050,B9H01_00195,71.2956,13982.0,6.175835940523711,0.005
B9H01_00055,B9H01_00190,71.2956,13046.0,6.175835940523711,0.005
B9H01_00055,B9H01_00195,71.2956,13872.0,6.175835940523711,0.005
B9H01_00060,B9H01_00190,71.2956,11753.0,6.175835940523711,0.005
B9H01_00060,B9H01_00195,71.2956,12579.0,6.175835940523711,0.005
B9H01_01930,B9H01_08440,71.3058,807323.0,6.176039472293686,0.005
B9H01_01930,B9H01_08445,71.3058,806086.0,6.176039472293686,0.005
B9H01_01935,B9H01_08440,71.3058,808510.0,6.176039472293686,0.005
B9H01_01935,B9H01_08445,71.3058,807273.0,6.176039472293686,0.005
B9H01_03820,B9H01_05870,71.3113,404821.0,6.176149207902113,0.005
B9H01_03825,B9H01_05870,71.3113,403566.0,6.176149207902113,0.005
B9H01_06630,B9H01_06650,71.321,2783.0,6.1763427212724675,0.005
B9H01_00970,B9H01_00990,71.3338,3334.0,6.176598039403239,0.005
B9H01_05475,B9H01_05520,71.342,5466.0,6.1767615788389705,0.005
B9H01_05475,B9H01_05525,71.342,6227.0,6.1767615788389705,0.005
B9H01_05475,B9H01_05530,71.342,6736.0,6.1767615788389705,0.005
B9H01_03820,B9H01_04295,71.3697,91543.0,6.177313885986502,0.005
B9H01_03825,B9H01_04295,71.3697,90288.0,6.177313885986502,0.005
B9H01_04295,B9H01_06250,71.3799,383530.0,6.177517209373114,0.005
B9H01_04580,B9H01_06250,71.4592,330596.0,6.179096972409117,0.005
B9H01_04585,B9H01_06250,71.4592,330421.0,6.179096972409117,0.005
B9H01_04780,B9H01_04790,71.461,2309.0,6.179132810768072,0.005
B9H01_04780,B9H01_04795,71.461,2724.0,6.179132810768072,0.005
B9H01_10445,B9H01_10465,71.4793,2764.0,6.179497116891194,0.005
B9H01_03270,B9H01_09170,71.4949,926722.0,6.179807600311344,0.005
B9H01_03270,B9H01_09175,71.4949,926120.0,6.179807600311344,0.005
B9H01_01585,B9H01_06770,71.5065,1043115.0,6.180038429289685,0.005
B9H01_01590,B9H01_06770,71.5065,1044081.0,6.180038429289685,0.005
B9H01_01595,B9H01_06770,71.5065,1044876.0,6.180038429289685,0.005
B9H01_03715,B9H01_05720,71.5225,392741.0,6.180356753497228,0.005
B9H01_03720,B9H01_05720,71.5225,392203.0,6.180356753497228,0.005
B9H01_01085,B9H01_02090,71.5388,219806.0,6.180680974075225,0.005
B9H01_02435,B9H01_02440,71.5473,6.0,6.180850017255262,0.005
B9H01_02435,B9H01_02445,71.5473,694.0,6.180850017255262,0.005
B9H01_08765,B9H01_08780,71.5722,1030.0,6.18134510036774,0.005
B9H01_08770,B9H01_08780,71.5722,648.0,6.18134510036774,0.005
B9H01_05350,B9H01_10475,71.5755,1018929.0,6.1814107010439585,0.005
B9H01_05350,B9H01_10480,71.5755,1020295.0,6.1814107010439585,0.005
B9H01_05355,B9H01_10475,71.5755,1018142.0,6.1814107010439585,0.005
B9H01_05355,B9H01_10480,71.5755,1019508.0,6.1814107010439585,0.005
B9H01_05360,B9H01_10475,71.5755,1017327.0,6.1814107010439585,0.005
B9H01_05360,B9H01_10480,71.5755,1018693.0,6.1814107010439585,0.005
B9H01_00395,B9H01_02395,71.5864,389762.0,6.181627360869646,0.005
B9H01_10310,B9H01_10490,71.6127,36910.0,6.182149993310072,0.005
B9H01_08440,B9H01_09535,71.6241,240376.0,6.1823764748009875,0.005
B9H01_08440,B9H01_09540,71.6241,241025.0,6.1823764748009875,0.005
B9H01_08445,B9H01_09535,71.6241,239139.0,6.1823764748009875,0.005
B9H01_08445,B9H01_09540,71.6241,239788.0,6.1823764748009875,0.005
B9H01_03415,B9H01_06030,71.6451,525177.0,6.182793584498978,0.005
B9H01_00045,B9H01_00080,71.654,5909.0,6.182970323183251,0.005
B9H01_00050,B9H01_00080,71.654,5554.0,6.182970323183251,0.005
B9H01_00055,B9H01_00080,71.654,5444.0,6.182970323183251,0.005
B9H01_00060,B9H01_00080,71.654,4151.0,6.182970323183251,0.005
B9H01_00335,B9H01_00370,71.6568,5740.0,6.183025921887752,0.005
B9H01_00395,B9H01_09340,71.6652,320045.0,6.183192705146404,0.005
B9H01_01645,B9H01_01650,71.6746,79.0,6.183379320697042,0.005
B9H01_05750,B9H01_05770,71.6786,5145.0,6.1834587242487355,0.005
B9H01_08715,B9H01_08735,71.6858,1952.0,6.183601639629708,0.005
B9H01_08720,B9H01_08735,71.6858,1770.0,6.183601639629708,0.005
B9H01_08725,B9H01_08735,71.6858,466.0,6.183601639629708,0.005
B9H01_10280,B9H01_10290,71.7082,682.0,6.184046174743559,0.005
B9H01_00365,B9H01_08170,71.7104,549682.0,6.184089827056126,0.005
B9H01_00235,B9H01_10490,71.7117,39996.0,6.184115620983641,0.005
B9H01_07115,B9H01_07860,71.7267,127796.0,6.184413209869245,0.005
B9H01_07120,B9H01_07860,71.7267,127318.0,6.184413209869245,0.005
B9H01_07125,B9H01_07860,71.7267,127037.0,6.184413209869245,0.005
B9H01_07130,B9H01_07860,71.7267,126927.0,6.184413209869245,0.005
B9H01_03370,B9H01_03420,71.7315,8986.0,6.18450842534969,0.005
B9H01_01495,B9H01_02020,71.7386,109235.0,6.18464925339337,0.005
B9H01_07285,B9H01_07290,71.7619,181.0,6.185111310839771,0.005
B9H01_07285,B9H01_07295,71.7619,734.0,6.185111310839771,0.005
B9H01_02835,B9H01_08440,71.7638,995872.0,6.1851489828190545,0.005
B9H01_02835,B9H01_08445,71.7638,994635.0,6.1851489828190545,0.005
B9H01_02840,B9H01_08440,71.7638,996711.0,6.1851489828190545,0.005
B9H01_02840,B9H01_08445,71.7638,995474.0,6.1851489828190545,0.005
B9H01_03820,B9H01_07970,71.7682,806198.0,6.185236219415567,0.005
B9H01_03825,B9H01_07970,71.7682,804943.0,6.185236219415567,0.005
B9H01_03210,B9H01_04770,71.7764,322433.0,6.185398782634646,0.005
B9H01_03705,B9H01_07775,71.7996,800201.0,6.185858618393728,0.005
B9H01_03705,B9H01_07780,71.7996,800310.0,6.185858618393728,0.005
B9H01_03705,B9H01_07785,71.7996,801141.0,6.185858618393728,0.005
B9H01_09015,B9H01_09055,71.8111,7168.0,6.1860864999025,0.005
B9H01_05200,B9H01_05515,71.8157,49459.0,6.186177642428331,0.005
B9H01_05795,B9H01_05805,71.8202,1819.0,6.186266798023703,0.005
B9H01_05795,B9H01_05810,71.8202,2238.0,6.186266798023703,0.005
B9H01_05335,B9H01_06430,71.821,211926.0,6.18628264733053,0.005
B9H01_05340,B9H01_06430,71.821,211352.0,6.18628264733053,0.005
B9H01_04825,B9H01_06030,71.8284,231297.0,6.186429245164943,0.005
B9H01_04830,B9H01_06030,71.8284,230858.0,6.186429245164943,0.005
B9H01_05050,B9H01_05255,71.8422,36601.0,6.1867025905294,0.005
B9H01_06260,B9H01_06330,71.8652,11721.0,6.187158051078638,0.005
B9H01_02550,B9H01_02625,71.8856,13277.0,6.187561904491811,0.005
B9H01_02555,B9H01_02625,71.8856,12187.0,6.187561904491811,0.005
B9H01_01065,B9H01_01350,71.8869,66946.0,6.187587636417287,0.005
B9H01_06480,B9H01_06495,71.9046,958.0,6.18793794082254,0.005
B9H01_06480,B9H01_06500,71.9046,1890.0,6.18793794082254,0.005
B9H01_03370,B9H01_04560,71.9056,242584.0,6.1879577294935775,0.005
B9H01_00505,B9H01_00555,71.9097,3681.0,6.188038860207147,0.005
B9H01_00510,B9H01_00555,71.9097,3481.0,6.188038860207147,0.005
B9H01_02035,B9H01_10100,71.9271,480411.0,6.188383120281841,0.005
B9H01_05720,B9H01_05775,71.9279,12305.0,6.188398946356131,0.005
B9H01_05720,B9H01_05780,71.9279,13540.0,6.188398946356131,0.005
B9H01_03590,B9H01_05335,71.9322,353812.0,6.188484008531155,0.005
B9H01_03590,B9H01_05340,71.9322,354677.0,6.188484008531155,0.005
B9H01_00730,B9H01_01405,71.9462,151650.0,6.188760920406175,0.005
B9H01_00735,B9H01_01405,71.9462,150945.0,6.188760920406175,0.005
B9H01_00740,B9H01_01405,71.9462,150140.0,6.188760920406175,0.005
B9H01_04440,B9H01_05125,71.953,145776.0,6.18889540128455,0.005
B9H01_04445,B9H01_05125,71.953,145108.0,6.18889540128455,0.005
B9H01_04450,B9H01_05125,71.953,144370.0,6.18889540128455,0.005
B9H01_00005,B9H01_00070,71.9714,11717.0,6.189259227880966,0.005
B9H01_00010,B9H01_00070,71.9714,10427.0,6.189259227880966,0.005
B9H01_09575,B9H01_09595,71.9761,2527.0,6.189352147138844,0.005
B9H01_09580,B9H01_09595,71.9761,1299.0,6.189352147138844,0.005
B9H01_10320,B9H01_10360,71.9787,9509.0,6.189403546710584,0.005
B9H01_10320,B9H01_10365,71.9787,9758.0,6.189403546710584,0.005
B9H01_02690,B9H01_05835,71.9789,638838.0,6.189407500447945,0.005
B9H01_02690,B9H01_05840,71.9789,639059.0,6.189407500447945,0.005
B9H01_06520,B9H01_06555,71.9815,6477.0,6.18945889804766,0.005
B9H01_06525,B9H01_06555,71.9815,5968.0,6.18945889804766,0.005
B9H01_07775,B9H01_08020,71.988,43419.0,6.189587384036473,0.005
B9H01_07780,B9H01_08020,71.988,42668.0,6.189587384036473,0.005
B9H01_07785,B9H01_08020,71.988,42164.0,6.189587384036473,0.005
B9H01_02940,B9H01_02950,71.9922,1319.0,6.189670399666996,0.005
B9H01_02940,B9H01_02955,71.9922,2203.0,6.189670399666996,0.005
B9H01_05880,B9H01_05895,72.0034,1282.0,6.189891751330877,0.005
B9H01_05880,B9H01_05900,72.0034,2484.0,6.189891751330877,0.005
B9H01_05885,B9H01_05895,72.0034,519.0,6.189891751330877,0.005
B9H01_05885,B9H01_05900,72.0034,1721.0,6.189891751330877,0.005
B9H01_05890,B9H01_05895,72.0034,9.0,6.189891751330877,0.005
B9H01_05890,B9H01_05900,72.0034,1211.0,6.189891751330877,0.005
B9H01_10100,B9H01_10240,72.0273,28593.0,6.19036398644014,0.005
B9H01_10100,B9H01_10245,72.0273,29226.0,6.19036398644014,0.005
B9H01_10100,B9H01_10250,72.0273,29451.0,6.19036398644014,0.005
B9H01_07405,B9H01_07620,72.0483,38913.0,6.190778793513564,0.005
B9H01_07405,B9H01_07625,72.0483,39440.0,6.190778793513564,0.005
B9H01_07410,B9H01_07620,72.0483,38502.0,6.190778793513564,0.005
B9H01_07410,B9H01_07625,72.0483,39029.0,6.190778793513564,0.005
B9H01_07415,B9H01_07620,72.0483,38142.0,6.190778793513564,0.005
B9H01_07415,B9H01_07625,72.0483,38669.0,6.190778793513564,0.005
B9H01_10110,B9H01_10220,72.053,17698.0,6.190871614955872,0.005
B9H01_10325,B9H01_10415,72.0557,15273.0,6.190924935211419,0.005
B9H01_04030,B9H01_09015,72.0652,972076.0,6.19111252785433,0.005
B9H01_04300,B9H01_04320,72.0765,2336.0,6.191335632608066,0.005
B9H01_04300,B9H01_04325,72.0765,3218.0,6.191335632608066,0.005
B9H01_05335,B9H01_06650,72.0838,259836.0,6.1914797438859885,0.005
B9H01_05340,B9H01_06650,72.0838,259262.0,6.1914797438859885,0.005
B9H01_01020,B9H01_07775,72.101,730968.0,6.191819236840356,0.005
B9H01_01020,B9H01_07780,72.101,730217.0,6.191819236840356,0.005
B9H01_01020,B9H01_07785,72.101,729713.0,6.191819236840356,0.005
B9H01_01080,B9H01_08080,72.1151,682789.0,6.192097482534771,0.005
B9H01_00220,B9H01_00240,72.145,4800.0,6.192687343779546,0.005
B9H01_00220,B9H01_00245,72.145,6310.0,6.192687343779546,0.005
B9H01_00225,B9H01_00240,72.145,4559.0,6.192687343779546,0.005
B9H01_00225,B9H01_00245,72.145,6069.0,6.192687343779546,0.005
B9H01_00230,B9H01_00240,72.145,3734.0,6.192687343779546,0.005
B9H01_00230,B9H01_00245,72.145,5244.0,6.192687343779546,0.005
B9H01_08625,B9H01_08640,72.147,1339.0,6.192726790777085,0.005
B9H01_08630,B9H01_08640,72.147,529.0,6.192726790777085,0.005
B9H01_08635,B9H01_08640,72.147,63.0,6.192726790777085,0.005
B9H01_03270,B9H01_06705,72.1572,700565.0,6.192927953688893,0.005
B9H01_03820,B9H01_06290,72.1625,486003.0,6.19303246844282,0.005
B9H01_03820,B9H01_06295,72.1625,486787.0,6.19303246844282,0.005
B9H01_03820,B9H01_06300,72.1625,487472.0,6.19303246844282,0.005
B9H01_03825,B9H01_06290,72.1625,484748.0,6.19303246844282,0.005
B9H01_03825,B9H01_06295,72.1625,485532.0,6.19303246844282,0.005
B9H01_03825,B9H01_06300,72.1625,486217.0,6.19303246844282,0.005
B9H01_05665,B9H01_08400,72.171,530486.0,6.193200070637278,0.005
B9H01_05670,B9H01_08400,72.171,530238.0,6.193200070637278,0.005
B9H01_00240,B9H01_10500,72.1989,39145.0,6.193750063390273,0.005
B9H01_00245,B9H01_10500,72.1989,40655.0,6.193750063390273,0.005
B9H01_01040,B9H01_03270,72.2099,465296.0,6.193966848794971,0.005
B9H01_01045,B9H01_03270,72.2099,463658.0,6.193966848794971,0.005
B9H01_01695,B9H01_03270,72.2201,318303.0,6.194167838884991,0.005
B9H01_05550,B9H01_05580,72.2447,3192.0,6.194652464519814,0.005
B9H01_05555,B9H01_05580,72.2447,2620.0,6.194652464519814,0.005
B9H01_05560,B9H01_05580,72.2447,1970.0,6.194652464519814,0.005
B9H01_10430,B9H01_10465,72.2501,5337.0,6.194758823970448,0.005
B9H01_10435,B9H01_10465,72.2501,4411.0,6.194758823970448,0.005
B9H01_10440,B9H01_10465,72.2501,3576.0,6.194758823970448,0.005
B9H01_08080,B9H01_08120,72.2648,6909.0,6.195048318310917,0.005
B9H01_08080,B9H01_08125,72.2648,7295.0,6.195048318310917,0.005
B9H01_05080,B9H01_05860,72.2842,144523.0,6.195430283168497,0.005
B9H01_05080,B9H01_05865,72.2842,145292.0,6.195430283168497,0.005
B9H01_08515,B9H01_08540,72.2923,4426.0,6.195589733419295,0.005
B9H01_01550,B9H01_03370,72.3152,365165.0,6.196040429552919,0.005
B9H01_10325,B9H01_10425,72.3255,17296.0,6.196243098511067,0.005
B9H01_03055,B9H01_03100,72.356,5628.0,6.196843067823915,0.005
B9H01_03060,B9H01_03100,72.356,5072.0,6.196843067823915,0.005
B9H01_06930,B9H01_07045,72.3567,24568.0,6.196856834682935,0.005
B9H01_06935,B9H01_07045,72.3567,23805.0,6.196856834682935,0.005
B9H01_06940,B9H01_07045,72.3567,23178.0,6.196856834682935,0.005
B9H01_07025,B9H01_07385,72.3689,61765.0,6.197096750274207,0.005
B9H01_07025,B9H01_07390,72.3689,63010.0,6.197096750274207,0.005
B9H01_07025,B9H01_07395,72.3689,63371.0,6.197096750274207,0.005
B9H01_05835,B9H01_07435,72.3831,315471.0,6.197375946055451,0.005
B9H01_05835,B9H01_07440,72.3831,316189.0,6.197375946055451,0.005
B9H01_05840,B9H01_07435,72.3831,314485.0,6.197375946055451,0.005
B9H01_05840,B9H01_07440,72.3831,315203.0,6.197375946055451,0.005
B9H01_03195,B9H01_03470,72.3856,57113.0,6.197425094649158,0.005
B9H01_03200,B9H01_03470,72.3856,55561.0,6.197425094649158,0.005
B9H01_05775,B9H01_05805,72.4013,7694.0,6.1977337095491025,0.005
B9H01_05775,B9H01_05810,72.4013,8113.0,6.1977337095491025,0.005
B9H01_05780,B9H01_05805,72.4013,6408.0,6.1977337095491025,0.005
B9H01_05780,B9H01_05810,72.4013,6827.0,6.1977337095491025,0.005
B9H01_08440,B9H01_09805,72.4078,289721.0,6.197861460727631,0.005
B9H01_08445,B9H01_09805,72.4078,288484.0,6.197861460727631,0.005
B9H01_00030,B9H01_10315,72.4107,48307.0,6.197918453758062,0.005
B9H01_10270,B9H01_10285,72.4139,3221.0,6.197981340006437,0.005
B9H01_09230,B9H01_10110,72.432,181180.0,6.198336988756212,0.005
B9H01_09570,B9H01_09580,72.4378,930.0,6.198450935003044,0.005
B9H01_00075,B9H01_10100,72.4688,104711.0,6.199059805495335,0.005
B9H01_03890,B9H01_03900,72.4704,3602.0,6.199091224096573,0.005
B9H01_06385,B9H01_06680,72.4792,64184.0,6.199264014173919,0.005
B9H01_06390,B9H01_06680,72.4792,63723.0,6.199264014173919,0.005
B9H01_06395,B9H01_06680,72.4792,62793.0,6.199264014173919,0.005
B9H01_00775,B9H01_10475,72.4835,120673.0,6.199348438162831,0.005
B9H01_00775,B9H01_10480,72.4835,118920.0,6.199348438162831,0.005
B9H01_03820,B9H01_05045,72.4897,249314.0,6.199470157078372,0.005
B9H01_03825,B9H01_05045,72.4897,248059.0,6.199470157078372,0.005
B9H01_05185,B9H01_05205,72.4958,2270.0,6.199589902764232,0.005
B9H01_05190,B9H01_05205,72.4958,1452.0,6.199589902764232,0.005
B9H01_05195,B9H01_05205,72.4958,797.0,6.199589902764232,0.005
B9H01_06325,B9H01_07860,72.4984,293126.0,6.199640938888198,0.005
B9H01_02495,B9H01_02750,72.5039,46879.0,6.199748893970922,0.005
B9H01_02500,B9H01_02750,72.5039,46152.0,6.199748893970922,0.005
B9H01_10325,B9H01_10430,72.5059,18625.0,6.19978814836188,0.005
B9H01_10325,B9H01_10435,72.5059,19311.0,6.19978814836188,0.005
B9H01_10325,B9H01_10440,72.5059,20098.0,6.19978814836188,0.005
B9H01_05850,B9H01_05855,72.5095,334.0,6.199858803574167,0.005
